events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
6088,5041.35430355,3528.94801248,6553.76059461,8455
6089,5041.25505009,3528.87853506,6553.63156512,8457
6090,5041.39917898,3528.97942529,6553.81893268,8458
6091,5040.73978,3528.517846,6552.961714,8459
6092,5040.00213395,3528.00149376,6552.00277413,8460
6093,5039.87362547,3527.91153783,6551.83571311,8461
6094,5039.62783065,3527.73948146,6551.51617985,8462
6095,5039.29745693,3527.50821985,6551.08669401,8463
6096,5039.35334646,3527.54734252,6551.15935039,8465
6097,5039.98327046,3527.98828932,6551.9782516,8466
6098,5039.86421778,3527.90495244,6551.82348311,8467
6099,5040.43761272,3528.30632891,6552.56889654,8468
6100,5040.41983607,3528.29388525,6552.54578689,8469
6101,5040.55466317,3528.38826422,6552.72106212,8471
6102,5041.07882661,3528.75517863,6553.4024746,8472
6103,5040.29624775,3528.20737342,6552.38512207,8473
6104,5040.6328637,3528.44300459,6552.8227228,8474
6105,5041.33153153,3528.93207207,6553.73099099,8475
6106,5040.64870619,3528.45409433,6552.84331805,8476
6107,5039.84280334,3527.88996234,6551.79564434,8477
6108,5039.68041912,3527.77629339,6551.58454486,8479
6109,5039.8867245,3527.92070715,6551.85274186,8480
6110,5039.49558101,3527.64690671,6551.34425532,8481
6111,5040.20373098,3528.14261168,6552.26485027,8482
6112,5039.57591623,3527.70314136,6551.4486911,8483
6113,5039.62080811,3527.73456568,6551.50705055,8485
6114,5039.69283611,3527.78498528,6551.60068695,8486
6115,5038.96206051,3527.27344235,6550.65067866,8487
6116,5038.67004578,3527.06903205,6550.27105952,8488
6117,5039.16707536,3527.41695275,6550.91719797,8489
6118,5038.83622099,3527.18535469,6550.48708728,8490
6119,5039.56234679,3527.69364275,6551.43105083,8491
6120,5038.79542484,3527.15679739,6550.43405229,8493
6121,5038.50939389,3526.95657572,6550.06221206,8494
6122,5038.25253185,3526.7767723,6549.72829141,8495
6123,5038.40796995,3526.88557896,6549.93036093,8496
6124,5038.99951012,3527.29965709,6550.69936316,8497
6125,5038.37534694,3526.86274286,6549.88795102,8498
6126,5038.85716618,3527.20001632,6550.51431603,8499
6127,5039.16614983,3527.41630488,6550.91599478,8501
6128,5039.10003264,3527.37002285,6550.83004243,8502
6129,5039.0316528,3527.32215696,6550.74114864,8503
6130,5038.93491028,3527.25443719,6550.61538336,8505
6131,5038.94927418,3527.26449193,6550.63405643,8506
6132,5039.481409,3527.6369863,6551.3258317,8507
6133,5039.1919126,3527.43433882,6550.94948639,8509
6134,5039.88702315,3527.9209162,6551.85313009,8510
6135,5039.85623472,3527.8993643,6551.81310513,8511
6136,5039.50244459,3527.65171121,6551.35317797,8512
6137,5038.87664983,3527.21365488,6550.53964478,8513
6138,5038.41625937,3526.89138156,6549.94113718,8514
6139,5038.92181137,3527.24526796,6550.59835478,8516
6140,5038.65390879,3527.05773616,6550.25008143,8517
6141,5038.46865331,3526.92805732,6550.00924931,8518
6142,5039.09052426,3527.36336698,6550.81768154,8519
6143,5039.32134136,3527.52493895,6551.11774377,8520
6144,5039.54703776,3527.68292643,6551.41114909,8524
6145,5038.73458096,3527.11420667,6550.35495525,8526
6146,5038.79417507,3527.15592255,6550.4324276,8527
6147,5038.97315764,3527.28121035,6550.66510493,8528
6148,5039.68900455,3527.78230319,6551.59570592,8530
6149,5039.97397951,3527.98178566,6551.96617336,8531
6150,5039.2195122,3527.45365854,6550.98536585,8532
6151,5039.87855633,3527.91498943,6551.84212323,8533
6152,5039.87223667,3527.91056567,6551.83390767,8535
6153,5040.03559239,3528.02491468,6552.04627011,8536
6154,5040.56207345,3528.39345141,6552.73069548,8537
6155,5040.61884647,3528.43319253,6552.80450041,8538
6156,5039.97547109,3527.98282976,6551.96811241,8539
6157,5040.28504142,3528.19952899,6552.37055384,8541
6158,5040.83712244,3528.58598571,6553.08825918,8542
6159,5041.24598149,3528.87218704,6553.61977594,8543
6160,5041.55,3529.085,6554.015,8544
6161,5041.65525077,3529.15867554,6554.151826,8544
6162,5041.07140539,3528.74998377,6553.392827,8546
6163,5041.35794256,3528.95055979,6553.76532533,8552
6164,5041.81359507,3529.26951655,6554.35767359,8553
6165,5042.14712084,3529.50298459,6554.7912571,8554
6166,5041.74472916,3529.22131041,6554.26814791,8556
6167,5041.51613426,3529.06129398,6553.97097454,8557
6168,5040.88375486,3528.6186284,6553.14888132,8558
6169,5040.77030313,3528.53921219,6553.00139407,8559
6170,5040.80696921,3528.56487844,6553.04905997,8561
6171,5041.0567169,3528.73970183,6553.37373197,8562
6172,5041.10174984,3528.77122489,6553.43227479,8563
6173,5041.68734813,3529.18114369,6554.19355257,8564
6174,5041.90945902,3529.33662132,6554.48229673,8565
6175,5041.15562753,3528.80893927,6553.50231579,8566
6176,5041.8494171,3529.29459197,6554.40424223,8568
6177,5041.61049053,3529.12734337,6554.09363769,8569
6178,5040.90385238,3528.63269667,6553.17500809,8570
6179,5040.2712413,3528.18986891,6552.35261369,8571
6180,5039.88754045,3527.92127832,6551.85380259,8572
6181,5040.3903899,3528.27327293,6552.50750688,8574
6182,5040.19540602,3528.13678421,6552.25402782,8575
6183,5039.55409995,3527.68786997,6551.42032994,8576
6184,5040.12758732,3528.08931113,6552.16586352,8577
6185,5039.80501213,3527.86350849,6551.74651576,8579
6186,5039.70012932,3527.79009053,6551.61016812,8580
6187,5038.94617747,3527.26232423,6550.63003071,8581
6188,5039.35197156,3527.54638009,6551.15756303,8583
6189,5039.12554532,3527.38788173,6550.86320892,8584
6190,5038.98012924,3527.28609047,6550.67416801,8585
6191,5039.51219512,3527.65853659,6551.36585366,8586
6192,5039.96608527,3527.97625969,6551.95591085,8587
6193,5040.37364767,3528.26155337,6552.48574197,8589
6194,5040.0939619,3528.06577333,6552.12215047,8590
6195,5040.46472962,3528.32531073,6552.60414851,8591
6196,5040.51517108,3528.36061975,6552.6697224,8592
6197,5040.90592222,3528.63414555,6553.17769889,8593
6198,5040.55953533,3528.39167473,6552.72739593,8595
6199,5039.83126311,3527.88188417,6551.78064204,8599
6200,5040.19645161,3528.13751613,6552.2553871,8600
6201,5040.75842606,3528.53089824,6552.98595388,8601
6202,5040.34859723,3528.24401806,6552.45317639,8603
6203,5040.19135902,3528.13395131,6552.24876673,8604
6204,5040.04384268,3528.03068988,6552.05699549,8605
6205,5039.51587429,3527.66111201,6551.37063658,8607
6206,5038.83048663,3527.18134064,6550.47963261,8608
6207,5039.22329628,3527.45630739,6550.99028516,8609
6208,5039.12516108,3527.38761276,6550.86270941,8610
6209,5038.93187309,3527.25231116,6550.61143501,8612
6210,5038.78470209,3527.14929147,6550.42011272,8613
6211,5038.6172919,3527.03210433,6550.20247947,8614
6212,5038.87186091,3527.21030264,6550.53341919,8615
6213,5039.29196845,3527.50437792,6551.07955899,8617
6214,5039.18007724,3527.42605407,6550.93410042,8617
6215,5039.09814964,3527.36870475,6550.82759453,8617
6216,5038.8277027,3527.17939189,6550.47601351,8618
6217,5038.29741033,3526.80818723,6549.78663342,8620
6218,5037.63251849,3526.34276295,6548.92227404,8621
6219,5037.94983116,3526.56488181,6549.33478051,8623
6220,5037.96639871,3526.5764791,6549.35631833,8624
6221,5037.69586883,3526.38710818,6549.00462948,8624
6222,5037.3852459,3526.16967213,6548.60081967,8625
6223,5037.49959826,3526.24971879,6548.74947774,8626
6224,5037.75064267,3526.42544987,6549.07583548,8627
6225,5037.29285141,3526.10499598,6548.48070683,8628
6226,5036.84709284,3525.79296499,6547.90122069,8629
6227,5036.74690862,3525.72283604,6547.77098121,8631
6228,5037.39370584,3526.17559409,6548.6118176,8632
6229,5037.57713919,3526.30399743,6548.85028094,8633
6230,5037.24558587,3526.07191011,6548.41926164,8634
6231,5037.1404269,3525.99829883,6548.28255497,8636
6232,5036.55487805,3525.58841463,6547.52134146,8637
6233,5037.03417295,3525.92392107,6548.14442484,8638
6234,5036.4683991,3525.52787937,6547.40891883,8639
6235,5035.72686447,3525.00880513,6546.44492382,8640
6236,5035.16148172,3524.6130372,6545.70992623,8642
6237,5035.05371172,3524.5375982,6545.56982524,8643
6238,5035.66639949,3524.96647964,6546.36631933,8644
6239,5036.14377304,3525.30064113,6546.98690495,8645
6240,5036.0588141,3525.24116987,6546.87645833,8646
6241,5036.79554559,3525.75688191,6547.83420926,8647
6242,5036.73069529,3525.7114867,6547.74990388,8649
6243,5037.07528432,3525.95269902,6548.19786961,8650
6244,5037.65951313,3526.36165919,6548.95736707,8651
6245,5037.39855885,3526.17899119,6548.6181265,8652
6246,5037.3054755,3526.11383285,6548.49711816,8654
6247,5036.76596766,3525.73617737,6547.79575796,8655
6248,5037.24583867,3526.07208707,6548.41959027,8656
6249,5037.38358137,3526.16850696,6548.59865578,8657
6250,5036.61536,3525.630752,6547.599968,8658
6251,5036.51095825,3525.55767077,6547.46424572,8659
6252,5036.89523353,3525.82666347,6547.96380358,8661
6253,5037.37470014,3526.1622901,6548.58711019,8662
6254,5037.18979853,3526.03285897,6548.34673809,8663
6255,5037.14916067,3526.00441247,6548.29390887,8664
6256,5037.58535806,3526.30975064,6548.86096547,8665
6257,5037.59852965,3526.31897075,6548.87808854,8667
6258,5036.97027804,3525.87919463,6548.06136146,8668
6259,5037.4288225,3526.20017575,6548.65746924,8669
6260,5037.80159744,3526.46111821,6549.14207668,8670
6261,5037.93291806,3526.55304264,6549.31279348,8672
6262,5037.36793357,3526.1575535,6548.57831364,8673
6263,5037.26361169,3526.08452818,6548.44269519,8674
6264,5036.73307791,3525.71315453,6547.75300128,8675
6265,5036.74445331,3525.72111732,6547.76778931,8676
6266,5037.02489627,3525.91742739,6548.13236515,8678
6267,5036.57028881,3525.59920217,6547.54137546,8679
6268,5035.80009572,3525.06006701,6546.54012444,8680
6269,5036.17658319,3525.32360823,6547.02955814,8681
6270,5035.80223285,3525.061563,6546.54290271,8682
6271,5035.31685537,3524.72179876,6545.91191198,8684
6272,5035.58434311,3524.90904018,6546.25964605,8684
6273,5036.30798661,3525.41559063,6547.20038259,8685
6274,5036.92142174,3525.84499522,6547.99784826,8686
6275,5036.37545817,3525.46282072,6547.28809562,8688
6276,5036.29955386,3525.4096877,6547.18942001,8689
6277,5036.47618289,3525.53332802,6547.41903776,8690
6278,5036.24880535,3525.37416375,6547.12344696,8691
6279,5036.81860169,3525.77302118,6547.86418219,8692
6280,5036.82834395,3525.77984076,6547.87684713,8693
6281,5036.89364751,3525.82555326,6547.96174176,8695
6282,5036.22190385,3525.3553327,6547.08847501,8696
6283,5036.88460926,3525.81922648,6547.94999204,8697
6284,5037.08545512,3525.95981859,6548.21109166,8698
6285,5036.9326969,3525.85288783,6548.01250597,8699
6286,5036.73242125,3525.71269488,6547.75214763,8700
6287,5037.06537299,3525.94576109,6548.18498489,8702
6288,5037.77146947,3526.44002863,6549.10291031,8703
6289,5037.87454285,3526.51218,6549.23690571,8704
6290,5037.86470588,3526.50529412,6549.22411765,8705
6291,5037.47257988,3526.23080591,6548.71435384,8707
6292,5037.91783217,3526.54248252,6549.29318182,8708
6293,5038.10980454,3526.67686318,6549.54274591,8709
6294,5038.82920241,3527.18044169,6550.47796314,8710
6295,5038.46671962,3526.92670373,6550.0067355,8712
6296,5039.02271283,3527.31589898,6550.72952668,8713
6297,5039.25964745,3527.48175322,6551.03754169,8714
6298,5039.72737377,3527.80916164,6551.6455859,8715
6299,5039.05365931,3527.33756152,6550.7697571,8717
6300,5038.58857143,3527.012,6550.16514286,8718
6301,5038.06538645,3526.64577051,6549.48500238,8719
6302,5037.6004443,3526.32031101,6548.88057759,8720
6303,5038.23115977,3526.76181184,6549.70050769,8721
6304,5038.86754442,3527.20728109,6550.52780774,8723
6305,5039.13624108,3527.39536875,6550.8771134,8724
6306,5038.70567713,3527.09397399,6550.31738027,8725
6307,5038.40209291,3526.88146504,6549.92272079,8726
6308,5038.33227647,3526.83259353,6549.83195942,8727
6309,5037.98319861,3526.58823902,6549.37815819,8729
6310,5037.89920761,3526.52944532,6549.26896989,8730
6311,5037.83045476,3526.48131833,6549.17959119,8731
6312,5038.59188847,3527.01432193,6550.16945501,8733
6313,5038.84397275,3527.19078093,6550.49716458,8734
6314,5038.59217612,3527.01452328,6550.16982895,8735
6315,5039.28677751,3527.50074426,6551.07281077,8736
6316,5039.35908803,3527.55136162,6551.16681444,8737
6317,5039.63906918,3527.74734842,6551.53078993,8738
6318,5039.0918012,3527.36426084,6550.81934156,8740
6319,5038.91343567,3527.23940497,6550.58746637,8741
6320,5039.30712025,3527.51498418,6551.09925633,8742
6321,5038.66144597,3527.06301218,6550.25987977,8743
6322,5038.37567226,3526.86297058,6549.88837393,8745
6323,5038.27297169,3526.79108018,6549.7548632,8746
6324,5038.61812144,3527.03268501,6550.20355787,8747
6325,5038.06086957,3526.6426087,6549.47913043,8748
6326,5037.79339235,3526.45537464,6549.13141005,8749
6327,5038.32653706,3526.82857594,6549.82449818,8750
6328,5038.59813527,3527.01869469,6550.17757585,8751
6329,5038.48759678,3526.94131774,6550.03387581,8753
6330,5037.94581359,3526.56206951,6549.32955766,8754
6331,5038.2694677,3526.78862739,6549.75030801,8755
6332,5037.49589387,3526.24712571,6548.74466203,8756
6333,5037.70014211,3526.39009948,6549.01018475,8758
6334,5037.66656141,3526.36659299,6548.96652984,8759
6335,5037.28618785,3526.10033149,6548.4720442,8760
6336,5037.29119318,3526.10383523,6548.47855114,8761
6337,5037.13350166,3525.99345116,6548.27355215,8763
6338,5037.20542758,3526.04379931,6548.36705585,8764
6339,5036.78924121,3525.75246884,6547.82601357,8765
6340,5036.01955836,3525.21369085,6546.82542587,8766
6341,5036.13515218,3525.29460653,6546.97569784,8767
6342,5036.13087354,3525.29161148,6546.9701356,8768
6343,5035.9251143,3525.14758001,6546.70264859,8770
6344,5036.34174023,3525.43921816,6547.2442623,8771
6345,5036.99164697,3525.89415288,6548.08914106,8772
6346,5036.55121336,3525.58584935,6547.51657737,8773
6347,5036.7113597,3525.69795179,6547.72476761,8775
6348,5037.18194707,3526.02736295,6548.33653119,8776
6349,5037.7629548,3526.43406836,6549.09184123,8777
6350,5037.00929134,3525.90650394,6548.11207874,8778
6351,5037.68367186,3526.3785703,6548.98877342,8780
6352,5038.11649874,3526.68154912,6549.55144836,8781
6353,5038.5713836,3526.99996852,6550.14279868,8782
6354,5038.11866541,3526.68306579,6549.55426503,8783
6355,5038.56475216,3526.99532651,6550.13417781,8784
6356,5038.14915041,3526.70440529,6549.59389553,8786
6357,5037.97341513,3526.58139059,6549.36543967,8787
6358,5037.97514942,3526.58260459,6549.36769424,8788
6359,5037.99858468,3526.59900928,6549.39816009,8789
6360,5037.70974843,3526.3968239,6549.02267296,8790
6361,5036.99151077,3525.89405754,6548.088964,8791
6362,5037.66661427,3526.36662999,6548.96659855,8793
6363,5038.08486563,3526.65940594,6549.51032532,8794
6364,5038.59239472,3527.0146763,6550.17011314,8795
6365,5037.93291438,3526.55304006,6549.31278869,8796
6366,5037.28338046,3526.09836632,6548.4683946,8797
6367,5036.69404743,3525.6858332,6547.70226166,8798
6368,5036.65970477,3525.66179334,6547.65761621,8800
6369,5036.6880201,3525.68161407,6547.69442613,8801
6370,5037.10423862,3525.97296703,6548.2355102,8802
6371,5036.53398211,3525.57378747,6547.49417674,8803
6372,5036.88198368,3525.81738858,6547.94657878,8804
6373,5037.21136043,3526.0479523,6548.37476855,8805
6374,5036.82648259,3525.77853781,6547.87442736,8807
6375,5036.38964706,3525.47275294,6547.30654118,8808
6376,5036.24654956,3525.37258469,6547.12051443,8809
6377,5036.72808531,3525.70965971,6547.7465109,8810
6378,5036.93900909,3525.85730637,6548.02071182,8811
6379,5037.50290014,3526.2520301,6548.75377018,8812
6380,5036.94796238,3525.86357367,6548.0323511,8814
6381,5037.6464504,3526.35251528,6548.94038552,8815
6382,5037.09464118,3525.96624882,6548.22303353,8820
6383,5037.82108726,3526.47476108,6549.16741344,8821
6384,5037.15742481,3526.01019737,6548.30465226,8823
6385,5036.62208301,3525.6354581,6547.60870791,8824
6386,5036.04227999,3525.22959599,6546.85496398,8825
6387,5036.05526851,3525.23868796,6546.87184907,8826
6388,5036.17219787,3525.32053851,6547.02385723,8826
6389,5036.2543434,3525.37804038,6547.13064642,8828
6390,5036.34522692,3525.44165884,6547.24879499,8829
6391,5036.96886246,3525.87820372,6548.0595212,8830
6392,5036.64893617,3525.65425532,6547.64361702,8831
6393,5036.91631472,3525.8414203,6547.99120913,8832
6394,5037.64748201,3526.35323741,6548.94172662,8833
6395,5038.0747459,3526.65232213,6549.49716966,8834
6396,5038.21998124,3526.75398687,6549.68597561,8835
6397,5038.19681101,3526.7377677,6549.65585431,8836
6398,5037.98827759,3526.59179431,6549.38476086,8837
6399,5038.35474293,3526.84832005,6549.86116581,8838
6400,5037.60640625,3526.32448437,6548.88832813,8839
6401,5037.5689736,3526.29828152,6548.83966568,8840
6402,5037.29896907,3526.10927835,6548.48865979,8841
6403,5037.7409027,3526.41863189,6549.06317351,8843
6404,5037.4091193,3526.18638351,6548.63185509,8844
6405,5037.31615925,3526.12131148,6548.51100703,8845
6406,5036.71152045,3525.69806431,6547.72497658,8847
6407,5037.11768378,3525.98237865,6548.25298892,8848
6408,5036.73142946,3525.71200062,6547.7508583,8849
6409,5037.25042908,3526.07530036,6548.42555781,8850
6410,5037.41591264,3526.19113885,6548.64068643,8850
6411,5037.5138044,3526.25966308,6548.76794572,8852
6412,5037.72582658,3526.4080786,6549.04357455,8853
6413,5037.1509434,3526.00566038,6548.29622642,8854
6414,5037.55503586,3526.2885251,6548.82154662,8855
6415,5037.45035074,3526.21524552,6548.68545596,8856
6416,5036.94342269,3525.86039589,6548.0264495,8857
6417,5037.09864423,3525.96905096,6548.22823749,8858
6418,5037.44250545,3526.20975382,6548.67525709,8860
6419,5037.28820689,3526.10174482,6548.47466895,8861
6420,5037.05981308,3525.94186916,6548.17775701,8862
6421,5036.31568292,3525.42097804,6547.21038779,8863
6422,5035.84708813,3525.09296169,6546.60121457,8864
6423,5035.60516892,3524.92361825,6546.2867196,8866
6424,5035.16998755,3524.61899128,6545.72098381,8867
6425,5034.57805447,3524.20463813,6544.95147082,8868
6426,5034.79785247,3524.35849673,6545.23720822,8870
6427,5035.44126342,3524.80888439,6546.07364245,8871
6428,5034.82016179,3524.37411325,6545.26621033,8875
6429,5035.41281692,3524.78897185,6546.036662,8876
6430,5036.16671851,3525.31670295,6547.01673406,8877
6431,5036.09454206,3525.26617944,6546.92290468,8879
6432,5036.26943408,3525.38860386,6547.1502643,8880
6433,5035.61293331,3524.92905332,6546.29681331,8881
6434,5035.5396332,3524.87774324,6546.20152316,8882
6435,5035.15679876,3524.60975913,6545.70383838,8883
6436,5034.75699192,3524.32989434,6545.1840895,8884
6437,5034.19931645,3523.93952152,6544.45911139,8885
6438,5033.96613855,3523.77629699,6544.15598012,8886
6439,5033.67712378,3523.57398664,6543.78026091,8888
6440,5033.03416149,3523.12391304,6542.94440994,8889
6441,5033.28986182,3523.30290328,6543.27682037,8890
6442,5032.9821484,3523.08750388,6542.87679292,8891
6443,5033.68772311,3523.58140618,6543.79404004,8892
6444,5034.12104283,3523.88472998,6544.35735568,8894
6445,5033.91512801,3523.7405896,6544.08966641,8895
6446,5034.20663978,3523.94464784,6544.46863171,8896
6447,5033.76872964,3523.63811075,6543.89934853,8897
6448,5034.34336228,3524.0403536,6544.64637097,8899
6449,5033.63978911,3523.54785238,6543.73172585,8900
6450,5034.35829457,3524.0508062,6544.66578295,8901
6451,5033.60285227,3523.52199659,6543.68370795,8902
6452,5033.41800992,3523.39260694,6543.4434129,8903
6453,5033.60979389,3523.52685573,6543.69273206,8904
6454,5033.24744345,3523.27321041,6543.22167648,8906
6455,5033.4158017,3523.39106119,6543.44054222,8907
6456,5034.17549566,3523.92284696,6544.42814436,8908
6457,5033.68700635,3523.58090444,6543.79310825,8909
6458,5032.92722205,3523.04905544,6542.80538867,8910
6459,5032.35315064,3522.64720545,6542.05909584,8911
6460,5032.7744582,3522.94212074,6542.60679567,8913
6461,5032.73363256,3522.9135428,6542.55372233,8914
6462,5033.26214794,3523.28350356,6543.24079232,8915
6463,5032.69921089,3522.88944762,6542.50897416,8916
6464,5032.37051361,3522.65935953,6542.0816677,8918
6465,5032.33426141,3522.63398299,6542.03453983,8919
6466,5032.07516239,3522.45261367,6541.6977111,8920
6467,5032.32611721,3522.62828205,6542.02395237,8921
6468,5032.31199753,3522.61839827,6542.00559678,8922
6469,5031.66795486,3522.1675684,6541.16834132,8924
6470,5032.17279753,3522.52095827,6541.82463679,8925
6471,5032.62216041,3522.83551229,6542.40880853,8926
6472,5032.69746601,3522.88822621,6542.50670581,8927
6473,5033.3834389,3523.36840723,6543.39847057,8928
6474,5033.93744208,3523.75620945,6544.1186747,8930
6475,5033.51444015,3523.46010811,6543.5687722,8931
6476,5033.31686226,3523.32180358,6543.31192094,8932
6477,5034.00463177,3523.80324224,6544.20602131,8933
6478,5033.36940414,3523.3585829,6543.38022538,8934
6479,5032.81648403,3522.97153882,6542.66142923,8935
6480,5032.85432099,3522.99802469,6542.71061728,8937
6481,5033.15213702,3523.20649591,6543.09777812,8939
6482,5033.19484727,3523.23639309,6543.15330145,8940
6483,5032.44886627,3522.71420639,6542.18352615,8941
6484,5032.97578655,3523.08305059,6542.86852252,8942
6485,5032.46075559,3522.72252891,6542.19898227,8943
6486,5032.00385446,3522.40269812,6541.60501079,8945
6487,5032.3886234,3522.67203638,6542.10521042,8946
6488,5032.40320592,3522.68224414,6542.12416769,8947
6489,5031.92649098,3522.34854369,6541.50443828,8948
6490,5032.56656394,3522.79659476,6542.33653313,8950
6491,5032.41380373,3522.68966261,6542.13794485,8951
6492,5032.83194701,3522.98236291,6542.68153112,8952
6493,5032.62975512,3522.84082858,6542.41868166,8953
6494,5033.24037573,3523.26826301,6543.21248845,8955
6495,5032.93533487,3523.05473441,6542.81593533,8956
6496,5032.16687192,3522.51681034,6541.8169335,8957
6497,5032.79128829,3522.9539018,6542.62867477,8958
6498,5032.34041243,3522.6382887,6542.04253616,8960
6499,5032.2289583,3522.56027081,6541.89764579,8961
6500,5032.78369231,3522.94858462,6542.6188,8962
6501,5032.2681126,3522.58767882,6541.94854638,8963
6502,5032.8163642,3522.97145494,6542.66127345,8965
6503,5033.19775488,3523.23842842,6543.15708135,8966
6504,5033.41128536,3523.38789975,6543.43467097,8967
6505,5033.26425826,3523.28498078,6543.24353574,8968
6506,5033.2087304,3523.24611128,6543.17134952,8970
6507,5033.50545566,3523.45381896,6543.55709236,8971
6508,5033.77258758,3523.64081131,6543.90436386,8972
6509,5033.22906745,3523.26034721,6543.19778768,8973
6510,5033.57142857,3523.5,6543.64285714,8975
6511,5033.32007372,3523.3240516,6543.31609584,8976
6512,5032.77011671,3522.9390817,6542.60115172,8977
6513,5032.41363427,3522.68954399,6542.13772455,8979
6514,5031.86367823,3522.30457476,6541.4227817,8980
6515,5031.56208749,3522.09346124,6541.03071374,8981
6516,5032.08440761,3522.45908533,6541.7097299,8981
6517,5032.28648151,3522.60053706,6541.97242596,8981
6518,5031.61107702,3522.12775391,6541.09440012,8982
6519,5031.60423378,3522.12296364,6541.08550391,8983
6520,5032.32407975,3522.62685583,6542.02130368,8985
6521,5032.95322803,3523.06725962,6542.83919644,8986
6522,5032.72462435,3522.90723704,6542.54201165,8987
6523,5032.25601717,3522.57921202,6541.93282232,8988
6524,5032.88212753,3523.01748927,6542.74676579,8990
6525,5032.84659004,3522.99261303,6542.70056705,8991
6526,5032.19537236,3522.53676065,6541.85398406,8992
6527,5031.51355906,3522.05949134,6540.96762678,8994
6528,5031.70971201,3522.19679841,6541.22262561,8995
6529,5031.42517997,3521.99762598,6540.85273396,8996
6530,5031.65987749,3522.16191424,6541.15784074,8997
6531,5032.28755168,3522.60128617,6541.97381718,8997
6532,5031.80878751,3522.26615126,6541.35142376,8998
6533,5032.29037196,3522.60326037,6541.97748355,8999
6534,5032.30042853,3522.61029997,6541.99055709,9000
6535,5031.72257077,3522.20579954,6541.239342,9002
6536,5031.31701346,3521.92190942,6540.7121175,9003
6537,5031.86079241,3522.30255469,6541.41903014,9004
6538,5031.86524931,3522.30567452,6541.42482411,9005
6539,5031.40709589,3521.98496712,6540.82922465,9007
6540,5031.40825688,3521.98577982,6540.83073394,9008
6541,5032.12169393,3522.48518575,6541.75820211,9009
6542,5031.97737695,3522.38416386,6541.57059003,9010
6543,5032.5509705,3522.78567935,6542.31626165,9011
6544,5032.49770782,3522.74839548,6542.24702017,9013
6545,5032.7526356,3522.92684492,6542.57842628,9014
6546,5033.30491903,3523.31344332,6543.29639474,9015
6547,5033.89781579,3523.72847106,6544.06716053,9016
6548,5034.30054979,3524.01038485,6544.59071472,9017
6549,5034.21820125,3523.95274088,6544.48366163,9019
6550,5034.46458015,3524.12520611,6544.8039542,9020
6551,5034.77301175,3524.34110823,6545.20491528,9021
6552,5034.60607448,3524.22425214,6544.98789683,9022
6553,5034.27208912,3523.99046238,6544.55371586,9024
6554,5034.06240464,3523.84368325,6544.28112603,9025
6555,5034.70160183,3524.29112128,6545.11208238,9026
6556,5034.64292251,3524.25004576,6545.03579927,9027
6557,5035.21885008,3524.65319506,6545.78450511,9029
6558,5035.2747789,3524.69234523,6545.85721256,9030
6559,5034.76368349,3524.33457844,6545.19278853,9031
6560,5034.91463415,3524.4402439,6545.38902439,9032
6561,5035.26611797,3524.68628258,6545.84595336,9033
6562,5034.95763487,3524.47034441,6545.44492533,9035
6563,5034.55188176,3524.18631723,6544.91744629,9036
6564,5034.96556977,3524.47589884,6545.45524071,9037
6565,5035.44722011,3524.81305407,6546.08138614,9038
6566,5035.52314956,3524.86620469,6546.18009443,9040
6567,5035.25064718,3524.67545302,6545.82584133,9041
6568,5034.83328258,3524.38329781,6545.28326736,9042
6569,5035.46156188,3524.82309332,6546.10003045,9044
6570,5035.46651446,3524.82656012,6546.1064688,9045
6571,5034.83244559,3524.38271192,6545.28217927,9046
6572,5034.96911138,3524.47837797,6545.4598448,9047
6573,5034.65784269,3524.26048988,6545.0551955,9048
6574,5034.60085184,3524.22059629,6544.98110739,9050
6575,5034.87391635,3524.41174144,6545.33609125,9051
6576,5034.77220195,3524.34054136,6545.20386253,9052
6577,5034.08529725,3523.85970807,6544.31088642,9053
6578,5034.39875342,3524.07912739,6544.71837945,9055
6579,5034.05380757,3523.8376653,6544.26994984,9056
6580,5034.68890578,3524.28223404,6545.09557751,9057
6581,5034.51283999,3524.158988,6544.86669199,9058
6582,5034.56411425,3524.19487998,6544.93334853,9060
6583,5034.05529394,3523.83870576,6544.27188212,9061
6584,5033.54586877,3523.48210814,6543.6096294,9062
6585,5034.24388762,3523.97072134,6544.51705391,9063
6586,5033.70619496,3523.59433647,6543.81805345,9065
6587,5033.80355245,3523.66248672,6543.94461819,9066
6588,5034.54644809,3524.18251366,6544.91038251,9067
6589,5034.07011686,3523.8490818,6544.29115192,9068
6590,5034.07192716,3523.85034901,6544.29350531,9069
6591,5034.25519648,3523.97863754,6544.53175542,9070
6592,5034.45206311,3524.11644417,6544.78768204,9072
6593,5034.50462612,3524.15323828,6544.85601395,9074
6594,5034.31195026,3524.01836518,6544.60553534,9075
6595,5033.56300227,3523.49410159,6543.63190296,9076
6596,5032.97164948,3523.08015464,6542.86314433,9077
6597,5033.35986054,3523.35190238,6543.36781871,9078
6598,5033.73476811,3523.61433768,6543.85519855,9079
6599,5034.13896045,3523.89727231,6544.38064858,9081
6600,5034.01651515,3523.81156061,6544.2214697,9082
6601,5034.22026966,3523.95418876,6544.48635055,9083
6602,5034.91760073,3524.44232051,6545.39288095,9084
6603,5035.23716493,3524.66601545,6545.8083144,9085
6604,5034.69457904,3524.28620533,6545.10295276,9086
6605,5034.64859955,3524.25401968,6545.04317941,9087
