events count, average value
15679,4919.785304247991
15680,4927.704597701149
15681,4928.268965517242
15682,4930.332183908046
15683,4926.094252873563
15684,4925.303797468355
15685,4930.3218390804595
15686,4926.809195402298
15687,4926.583908045977
15688,4922.743678160919
15689,4923.26091954023
15690,4919.9919540229885
15691,4916.909195402299
15692,4911.228735632184
15693,4916.662068965517
15694,4919.493103448276
15695,4919.186206896552
15696,4912.757471264368
15697,4900.200230149597
15698,4896.538550057538
15699,4893.486766398159
15700,4889.5080459770115
15701,4894.880459770115
15702,4900.310344827586
15703,4897.687356321839
15704,4897.698504027618
15705,4891.60414269275
15706,4888.5650172612195
15707,4888.619102416571
15708,4892.556321839081
15709,4884.911494252873
15710,4880.904597701149
15711,4881.660529344073
15712,4880.0932105868815
15713,4875.437284234753
15714,4874.478711162255
15715,4878.822784810127
15716,4884.524741081703
15717,4886.658227848101
15718,4877.785960874568
15719,4873.607594936709
15720,4878.190092165899
15721,4879.699654775604
15722,4881.453394706559
15723,4876.09666283084
15724,4877.6889400921655
15725,4878.455069124424
15726,4879.420506912443
15727,4883.0610599078345
15728,4881.173762945915
15729,4874.860759493671
15730,4871.192174913694
15731,4859.662442396313
15732,4860.056451612903
15733,4853.725806451613
15734,4857.367511520737
15735,4856.500575373993
15736,4850.037974683544
15737,4845.412442396313
15738,4847.421658986175
15739,4847.279953917051
15740,4850.345622119816
15741,4846.652073732719
15742,4847.696202531645
15743,4843.577675489068
15744,4842.1336405529955
15745,4838.014976958525
15746,4837.049539170507
15747,4836.460829493088
15748,4829.422811059908
15749,4833.600230414747
15750,4834.78250863061
15751,4821.917050691244
15752,4811.789170506912
15753,4818.92396313364
15754,4819.22465437788
15755,4822.798387096775
15756,4817.786866359447
15757,4817.596774193548
15758,4820.048387096775
15759,4817.73732718894
15760,4816.187788018433
15761,4814.245391705069
15762,4817.932027649769
15763,4822.644009216589
15764,4824.008064516129
15765,4821.957373271889
15766,4822.2188940092165
15767,4826.585253456221
15768,4821.615207373272
15769,4811.239631336405
15770,4803.694700460829
15771,4800.918202764977
15772,4806.079493087557
15773,4808.581797235023
15774,4806.819124423963
15775,4807.652073732719
15776,4811.814516129032
15777,4817.910138248848
15778,4818.135944700461
15779,4817.678571428572
15780,4821.141705069124
15781,4822.445852534563
15782,4830.067972350231
15783,4840.915898617512
15784,4850.76267281106
15785,4854.67396313364
15786,4862.967741935484
15787,4857.3813364055295
15788,4855.755760368664
15789,4850.259216589861
15790,4845.479262672811
15791,4844.405529953917
15792,4837.670506912443
15793,4847.527649769585
15794,4839.2811059907835
15795,4835.184331797235
15796,4830.072580645161
15797,4834.973502304148
15798,4831.44930875576
15799,4834.804147465437
15800,4835.671658986175
15801,4836.284562211981
15802,4844.75
15803,4853.296082949309
15804,4850.506912442396
15805,4853.784562211981
15806,4845.819124423963
15807,4837.437788018433
15808,4829.925115207373
15809,4828.023041474655
15810,4828.169354838709
15811,4818.148617511521
15812,4817.623271889401
15813,4822.139400921659
15814,4818.4366359447
15815,4825.544930875576
15816,4822.943548387097
15817,4822.248847926267
15818,4813.4861751152075
15819,4812.364055299539
15820,4816.389400921659
15821,4825.8087557603685
15822,4825.390552995392
15823,4834.217741935484
15824,4833.13003452244
15825,4827.757192174914
15826,4822.26267281106
15827,4828.455069124424
15828,4831.7062211981565
15829,4834.932027649769
15830,4843.105990783411
15831,4847.670886075949
15832,4846.862903225807
15833,4847.570276497696
15834,4852.67396313364
15835,4850.069124423963
15836,4849.170506912443
15837,4844.692396313364
15838,4850.07249712313
15839,4859.9389400921655
15840,4859.976958525345
15841,4855.809907834101
15842,4857.552995391705
15843,4865.709677419355
15844,4868.403225806452
15845,4874.52534562212
15846,4881.506912442396
15847,4882.958525345623
15848,4876.995391705069
15849,4873.021889400921
15850,4877.674338319908
15851,4882.351724137931
15852,4877.523536165328
15853,4874.595183486239
15854,4872.185779816514
15855,4873.229357798165
15856,4873.342889908256
15857,4874.647193585338
15858,4873.381443298969
15859,4875.817869415808
15860,4866.440366972477
15861,4869.743119266055
15862,4875.159403669725
15863,4881.776376146789
15864,4881.674684994273
15865,4888.051546391753
15866,4894.657502863688
15867,4898.498853211009
15868,4899.010321100917
15869,4897.215596330275
15870,4892.622706422018
15871,4895.562428407789
15872,4901.161512027491
15873,4889.072247706422
15874,4895.845183486239
15875,4896.477064220184
15876,4896.748853211009
15877,4902.756880733945
15878,4900.9324169530355
15879,4898.415807560137
15880,4899.1752577319585
15881,4898.950688073394
15882,4903.677752293578
15883,4907.73623853211
15884,4906.284403669725
15885,4903.327605956472
15886,4902.6895761741125
15887,4905.380297823597
15888,4914.690366972477
15889,4919.5802752293575
15890,4929.527522935779
15891,4932.112385321101
15892,4935.006872852234
15893,4930.588774341351
15894,4939.432989690722
15895,4930.301605504587
15896,4933.825688073394
15897,4935.692660550459
15898,4932.033218785796
15899,4934.6345933562425
15900,4933.293241695304
15901,4929.618556701031
15902,4929.035509736541
15903,4924.037844036698
15904,4917.872706422018
15905,4920.70332187858
15906,4922.233676975945
15907,4922.412371134021
15908,4923.744558991982
15909,4923.551605504587
15910,4921.829128440367
15911,4927.772935779816
15912,4925.224513172967
15913,4928.538373424972
15914,4930.380297823597
15915,4922.971363115693
15916,4920.131880733945
15917,4921.665137614679
15918,4914.904816513761
15919,4915.129438717067
15920,4917.525773195876
15921,4925.736540664376
15922,4918.23623853211
15923,4914.760321100917
15924,4918.393348623853
15925,4920.029816513761
15926,4918.011467889908
15927,4918.553264604811
15928,4921.085910652921
15929,4923.075688073394
15930,4916.314220183486
15931,4921.974770642202
15932,4927.63876146789
15933,4933.896788990825
15934,4929.1156930126
15935,4929.333333333333
15936,4927.576834862385
15937,4931.5745412844035
15938,4930.931192660551
15939,4934.05504587156
15940,4933.577319587629
15941,4932.956471935853
15942,4935.723623853211
15943,4944.822247706422
15944,4946.0504587155965
15945,4948.970183486239
15946,4951.951834862385
15947,4955.150057273769
15948,4954.240549828179
15949,4947.5149082568805
15950,4957.559633027523
15951,4955.368119266055
15952,4963.090596330275
15953,4960.637614678899
15954,4961.892325315006
15955,4965.109965635739
15956,4961.045871559633
15957,4954.232798165138
15958,4957.314220183486
15959,4949.613532110092
15960,4945.866972477064
15961,4948.099656357388
15962,4954.5807560137455
15963,4947.469036697248
15964,4952.561926605505
15965,4949.165137614679
15966,4950.071100917431
15967,4954.053899082569
15968,4952.730813287514
15969,4948.30504587156
15970,4952.651376146789
15971,4947.021788990825
15972,4944.940366972477
15973,4933.6399082568805
15974,4936.316513761468
15975,4938.877434135166
15976,4941.702981651376
15977,4939.1158256880735
15978,4934.755733944954
15979,4936.313073394495
15980,4937.973623853211
15981,4942.292431192661
15982,4941.560137457044
15983,4940.125
15984,4940.965596330275
15985,4945.905963302752
15986,4942.214449541284
15987,4941.0149082568805
15988,4940.52866972477
15989,4945.91628440367
15990,4946.518348623853
15991,4943.587155963302
15992,4946.482798165138
15993,4946.032110091744
15994,4950.533256880734
15995,4946.373853211009
15996,4947.318807339449
15997,4946.911697247707
15998,4942.51376146789
15999,4947.136467889908
16000,4944.030963302752
16001,4942.612385321101
16002,4937.709862385321
16003,4939.600917431193
16004,4943.756880733945
16005,4945.665137614679
16006,4945.256880733945
16007,4954.627293577982
16008,4954.310779816514
16009,4952.748853211009
16010,4959.048165137615
16011,4952.255733944954
16012,4946.282110091744
16013,4943.332568807339
16014,4946.217889908256
16015,4941.657110091744
16016,4941.570446735395
16017,4955.1399082568805
16018,4949.832568807339
16019,4951.676605504587
16020,4951.097477064221
16021,4946.7947247706425
16022,4950.678899082569
16023,4950.167431192661
16024,4952.216743119266
16025,4960.443807339449
16026,4959.309633027523
16027,4966.450688073394
16028,4968.6551724137935
16029,4969.77816091954
16030,4972.837931034483
16031,4974.17836593786
16032,4983.5086306098965
16033,4977.659378596088
16034,4972.514942528735
16035,4977.380459770115
16036,4981.517241379311
16037,4978.68584579977
16038,4980.205983889528
16039,4982.614499424626
16040,4978.570114942529
16041,4978.858620689655
16042,4975.703107019563
16043,4975.58918296893
16044,4972.5086306098965
16045,4977.831990794016
16046,4986.752589182969
16047,4992.002298850574
16048,4991.919447640967
16049,4995.97583429229
16050,4997.838895281933
16051,4994.382048331416
16052,4985.563866513234
16053,4984.208285385501
16054,4981.993103448276
16055,4984.361334867664
16056,4979.683544303797
16057,4981.270425776755
16058,4986.62830840046
16059,4985.817031070195
16060,4988.927586206896
16061,4987.9631760644415
16062,4983.25086306099
16063,4977.119677790564
16064,4969.095512082854
16065,4972.453394706559
16066,4972.686206896552
16067,4966.944827586207
16068,4961.156501726122
16069,4969.6559263521285
16070,4968.086306098964
16071,4963.070195627158
16072,4967.796551724138
16073,4973.579310344828
16074,4980.426927502876
16075,4988.860759493671
16076,4986.533947065593
16077,4992.197928653625
16078,4995.271264367816
16079,5001.644827586207
16080,4994.81724137931
16081,4990.9068965517245
16082,4992.22669735328
16083,5002.933256616801
16084,5003.95632183908
16085,5002.841379310345
16086,5000.755172413793
16087,5005.2367816091955
16088,5001.73448275862
16089,4994.422324510932
16090,4991.101265822785
16091,4996.252873563219
16092,4997.558620689655
16093,5005.294252873563
16094,5005.50459770115
16095,5010.107019562715
16096,5008.405063291139
16097,5001.470655926352
16098,5000.698850574712
16099,5010.797701149425
16100,5013.683908045977
16101,5004.641379310345
16102,5002.102416570771
16103,5001.831990794016
16104,4998.437931034483
16105,4992.243678160919
16106,4993.109195402299
16107,4993.0344827586205
16108,4998.505747126437
16109,4994.592635212888
16110,4991.937859608745
16111,4997.329885057471
16112,4995.762068965517
16113,5002.679310344827
16114,5008.889655172414
16115,5009.87917146145
16116,5002.567318757192
16117,5009.368239355581
16118,5014.018390804597
16119,5011.442528735633
16120,5012.666666666667
16121,5020.437931034483
16122,5032.907940161104
16123,5028.754890678942
16124,5023.4885057471265
16125,5020.845977011494
16126,5032.0080459770115
16127,5032.0
16128,5039.60414269275
16129,5041.285385500575
16130,5044.059770114943
16131,5038.617680826636
16132,5031.268656716418
16133,5034.129735935706
16134,5040.646383467279
16135,5039.837931034483
16136,5044.574712643678
16137,5041.171264367816
16138,5039.467278989667
16139,5037.3398392652125
16140,5040.59242250287
16141,5034.427095292767
16142,5036.936781609195
16143,5039.165517241379
16144,5034.214942528735
16145,5036.684270952927
16146,5043.311136624569
16147,5040.804822043628
16148,5048.518943742824
16149,5049.228473019518
16150,5046.731034482758
16151,5045.355172413793
16152,5049.009184845006
16153,5052.256027554535
16154,5048.718714121699
16155,5050.993111366246
16156,5059.803448275862
16157,5062.766666666666
16158,5056.725287356322
16159,5055.261768082663
16160,5048.617680826636
16161,5048.042479908151
16162,5041.9
16163,5039.612643678161
16164,5050.003448275862
16165,5052.850574712644
16166,5054.575200918484
16167,5052.711825487945
16168,5051.270952927669
16169,5044.354022988506
16170,5044.485057471265
16171,5046.793103448276
16172,5052.429885057471
16173,5045.919540229885
16174,5045.994259471871
16175,5047.9804822043625
16176,5050.462068965518
16177,5049.187356321839
16178,5045.743678160919
16179,5045.481609195403
16180,5043.229885057472
16181,5039.710677382319
16182,5029.526436781609
16183,5029.737931034483
16184,5029.381609195402
16185,5020.96091954023
16186,5019.634482758621
16187,5014.127586206897
16188,5008.731343283582
16189,5001.675862068965
16190,4997.501149425288
16191,5000.444827586207
16192,5000.148275862069
16193,5000.241379310345
16194,4992.747126436781
16195,4988.626436781609
16196,4983.127586206897
16197,4989.409195402299
16198,4989.581609195402
16199,4996.149425287356
16200,4997.871264367816
16201,5001.077100115075
16202,5002.379310344828
16203,5007.432183908046
16204,5005.179310344827
16205,5003.814942528736
16206,5005.713793103449
16207,5004.347126436782
16208,4998.104718066744
16209,5002.42183908046
16210,5000.164367816092
16211,4999.908045977011
16212,4993.904597701149
16213,4995.0540229885055
16214,4999.388505747126
16215,5001.481609195403
16216,4996.455172413793
16217,5001.915606936416
16218,5002.757225433526
16219,5006.2520231213875
16220,5014.464739884393
16221,5006.0787037037035
16222,5001.197916666667
16223,5007.400462962963
16224,5011.254335260116
16225,5014.147976878613
16226,5018.0069364161845
16227,5009.860115606936
16228,5006.564814814815
16229,5004.1875
16230,5002.146990740741
16231,4998.036994219653
16232,5000.543352601156
16233,4995.8404624277455
16234,4994.678240740741
16235,4998.094907407408
16236,4997.396990740741
16237,4999.331018518518
16238,5004.082080924855
16239,4993.366473988439
16240,4991.076388888889
16241,4994.0150462962965
16242,4996.113425925926
16243,4997.043981481482
16244,4994.833333333333
16245,4991.326011560694
16246,4986.517919075144
16247,4996.366898148148
16248,5000.381944444444
16249,5000.716435185185
16250,5003.505787037037
16251,5013.239583333333
16252,5011.639306358382
16253,5010.795375722543
16254,5011.006944444444
16255,5003.586805555556
16256,5007.533564814815
16257,5001.596064814815
16258,5005.865895953757
16259,5001.732947976879
16260,5007.217341040462
16261,5007.916666666667
16262,5001.809027777777
16263,5006.653935185185
16264,5016.237268518518
16265,5013.47337962963
16266,5017.146820809248
16267,5015.08323699422
16268,5014.756944444444
16269,5005.652777777777
16270,5001.99537037037
16271,5002.532407407408
16272,4998.6400462962965
16273,4998.165317919075
16274,4999.728009259259
16275,5000.850694444444
16276,4997.813657407408
16277,5000.975694444444
16278,4997.194444444444
16279,4993.54450867052
16280,4986.3275462962965
16281,4985.600694444444
16282,4987.184027777777
16283,4980.521990740741
16284,4982.188439306358
16285,4972.351445086705
16286,4974.854166666667
16287,4974.9224537037035
16288,4982.728009259259
16289,4980.945601851852
16290,4985.0716763005785
16291,4981.086705202312
16292,4980.7479768786125
16293,4989.758101851852
16294,4993.805555555556
16295,4991.194444444444
16296,4988.821759259259
16297,4991.897109826589
16298,4988.336416184971
16299,4992.193063583815
16300,4989.444444444444
16301,4985.163194444444
16302,4979.494212962963
16303,4977.130787037037
16304,4973.615740740741
16305,4973.9560693641615
16306,4968.476851851852
16307,4974.199074074074
16308,4979.743055555556
16309,4983.541666666667
16310,4978.730324074074
16311,4975.002314814815
16312,4976.197916666667
16313,4980.378472222223
16314,4982.885416666667
16315,4983.429398148148
16316,4976.165509259259
16317,4975.747685185185
16318,4976.980324074074
16319,4975.054398148148
16320,4974.034722222223
16321,4972.314814814815
16322,4968.791666666667
16323,4969.711805555556
16324,4969.937427578216
16325,4964.229166666667
16326,4959.634259259259
16327,4960.030092592592
16328,4970.664351851852
16329,4965.283564814815
16330,4965.414351851852
16331,4954.78587962963
16332,4953.256944444444
16333,4956.888888888889
16334,4956.393518518518
16335,4958.943287037037
16336,4961.101851851852
16337,4968.6724537037035
16338,4974.391657010428
16339,4980.131944444444
16340,4980.228273464658
16341,4974.144843568945
16342,4975.779837775202
16343,4980.060254924681
16344,4972.749710312862
16345,4976.56315179606
16346,4979.537037037037
16347,4975.569444444444
16348,4982.48899188876
16349,4980.6697566628045
16350,4984.477404403245
16351,4987.8006952491305
16352,4994.6106604866745
16353,4997.700231481482
16354,5008.499420625724
16355,5006.544611819235
16356,5005.660486674392
16357,5008.507531865585
16358,5003.2479721900345
16359,5002.68134414832
16360,5001.542824074074
16361,4998.395133256084
16362,4998.514484356894
16363,5003.365005793743
16364,4998.887601390498
16365,5002.707995365005
16366,5006.397450753187
16367,5004.798611111111
16368,5005.991888760139
16369,5001.365005793743
16370,5002.4588644264195
16371,5005.0162037037035
16372,5006.092592592592
16373,5008.331018518518
16374,5006.994206257242
16375,5005.139049826188
16376,4994.139049826188
16377,4989.346465816918
16378,4989.837962962963
16379,4985.803240740741
16380,4981.905092592592
16381,4973.064889918887
16382,4972.260718424102
16383,4966.242178447277
16384,4957.479721900348
16385,4957.201388888889
16386,4955.19212962963
16387,4955.346465816918
16388,4950.13325608343
16389,4939.193511008111
16390,4937.220162224798
16391,4937.470451911935
16392,4938.333333333333
16393,4945.633101851852
16394,4947.435838150289
16395,4952.1836027713625
16396,4939.282080924855
16397,4933.911085450346
16398,4930.578521939954
16399,4929.945727482679
16400,4928.267898383372
16401,4926.026589595375
16402,4931.713294797688
16403,4931.408775981524
16404,4931.409930715935
16405,4924.237875288683
16406,4934.259815242494
16407,4929.961849710982
16408,4932.023121387283
16409,4936.7202312138725
16410,4944.064739884393
16411,4940.512702078522
16412,4941.034642032332
16413,4944.14896073903
16414,4944.583815028902
16415,4941.01387283237
16416,4939.287861271676
16417,4946.778034682081
16418,4942.947976878612
16419,4945.1595375722545
16420,4946.198843930636
16421,4944.9375722543355
16422,4949.574566473989
16423,4956.81712962963
16424,4961.967630057803
16425,4960.9930635838155
16426,4966.875144508671
16427,4967.365317919075
16428,4970.802312138729
16429,4977.151445086705
16430,4970.105324074074
16431,4970.325231481482
16432,4976.542824074074
16433,4977.24537037037
16434,4974.9224537037035
16435,4978.302083333333
16436,4976.688657407408
16437,4977.2658959537575
16438,4980.138888888889
16439,4976.736111111111
16440,4986.978009259259
16441,4984.520833333333
16442,4976.481481481482
16443,4974.868055555556
16444,4977.060115606936
16445,4976.704861111111
16446,4972.096064814815
16447,4973.771990740741
16448,4968.538194444444
16449,4963.271990740741
16450,4959.56647398844
16451,4968.538194444444
16452,4971.418981481482
16453,4974.293981481482
16454,4975.116898148148
16455,4970.503472222223
16456,4966.350694444444
16457,4967.04161849711
16458,4974.694444444444
16459,4965.353009259259
16460,4964.648148148148
16461,4959.826388888889
16462,4961.710648148148
16463,4963.548611111111
16464,4961.420138888889
16465,4964.815972222223
16466,4960.2962962962965
16467,4958.479166666667
16468,4964.502314814815
16469,4961.835648148148
16470,4956.299421965318
16471,4958.97225433526
16472,4963.072832369942
16473,4961.4224537037035
16474,4964.446759259259
16475,4963.298265895954
16476,4961.431213872833
16477,4952.778034682081
16478,4958.261271676301
16479,4955.246242774567
16480,4957.373410404624
16481,4963.947976878612
16482,4964.982638888889
16483,4965.22774566474
16484,4960.260115606937
16485,4965.853179190752
16486,4968.93063583815
16487,4972.625433526012
16488,4971.9514450867055
16489,4967.119075144508
16490,4961.990762124711
16491,4956.1179190751445
16492,4956.138728323699
16493,4958.817341040462
16494,4963.934104046243
16495,4961.931791907515
16496,4958.95838150289
16497,4956.406466512702
16498,4947.718244803696
16499,4951.4387990762125
16500,4955.675519630485
16501,4956.563005780346
16502,4966.9976878612715
16503,4964.8163972286375
16504,4957.728637413395
16505,4958.443418013857
16506,4957.830254041571
16507,4961.76558891455
16508,4960.407621247113
16509,4952.0496535796765
16510,4960.663583815029
16511,4962.21247113164
16512,4961.728637413395
16513,4969.445727482679
16514,4977.877598152425
16515,4983.311778290993
16516,4981.689376443418
16517,4979.9688221709
16518,4975.326789838337
16519,4982.023094688222
16520,4981.630484988453
16521,4981.2274826789835
16522,4974.769053117783
16523,4979.475750577367
16524,4969.3949191685915
16525,4968.749711649366
16526,4967.68129330254
16527,4963.593533487298
16528,4958.257505773672
16529,4959.498845265589
16530,4953.73441108545
16531,4960.73441108545
16532,4964.747404844291
16533,4969.597462514417
16534,4979.961937716263
16535,4986.404844290658
16536,4991.546189376443
16537,4988.122401847575
16538,4998.211316397229
16539,4999.498269896194
16540,5000.620530565167
16541,5003.750865051903
16542,5001.117511520737
16543,5004.50747986191
16544,5000.164556962025
16545,4998.94246260069
16546,5005.325661680092
16547,5005.264976958525
16548,5006.0586881472955
16549,5004.262370540851
16550,5009.361334867664
16551,5010.467203682393
16552,5008.783659378596
16553,5011.950574712644
16554,5010.283908045977
16555,5010.334482758621
16556,5008.657471264368
16557,5016.350574712644
16558,5026.117376294592
16559,5027.515535097814
16560,5023.852873563218
16561,5032.679310344827
16562,5030.767816091954
16563,5034.72183908046
16564,5034.937931034483
16565,5040.4
16566,5043.185057471264
16567,5051.457471264368
16568,5051.4
16569,5057.035632183908
16570,5061.397701149425
16571,5062.5540229885055
16572,5057.134482758621
16573,5049.487356321839
16574,5050.461538461538
16575,5056.592635212888
16576,5058.609896432681
16577,5058.768699654775
16578,5065.513233601841
16579,5072.071346375144
16580,5076.528735632184
16581,5076.397701149425
16582,5077.237931034483
16583,5072.611494252874
16584,5077.409195402299
16585,5071.243678160919
16586,5062.414942528736
16587,5063.7206896551725
16588,5068.535632183908
16589,5070.193103448276
16590,5065.691159586682
16591,5071.579793340988
16592,5068.512643678161
16593,5069.7402298850575
16594,5064.309988518944
16595,5066.324913892078
16596,5066.0195177956375
16597,5072.6567164179105
16598,5074.006888633754
16599,5080.783008036739
16600,5088.3218390804595
16601,5083.1814006888635
16602,5089.432835820896
16603,5083.277841561424
16604,5086.896670493686
16605,5086.830080367394
16606,5086.721010332951
16607,5093.993111366246
16608,5099.209862385321
16609,5097.061997703789
16610,5094.099885189437
16611,5093.398392652124
16612,5102.405281285878
16613,5097.835820895522
16614,5099.606199770379
16615,5101.191513761468
16616,5105.961009174312
16617,5110.145809414466
16618,5107.683122847302
16619,5116.711825487945
16620,5109.171067738232
16621,5107.331802525832
16622,5104.407110091744
16623,5114.268656716418
16624,5109.933409873708
16625,5112.699196326062
16626,5115.545350172216
16627,5116.088302752293
16628,5117.642201834862
16629,5118.328358208955
16630,5116.881745120551
16631,5117.331802525832
16632,5122.249138920781
16633,5127.97588978186
16634,5133.296211251435
16635,5133.3892078071185
16636,5134.214695752009
16637,5137.0861079219285
16638,5138.9207807118255
16639,5139.151549942595
16640,5148.284730195178
16641,5144.119266055046
16642,5146.2973593570605
16643,5147.784156142365
16644,5149.738231917337
16645,5152.091848450057
16646,5160.122847301952
16647,5159.540757749713
16648,5164.895642201835
16649,5155.020665901263
16650,5156.843857634903
16651,5153.4385763490245
16652,5155.468427095293
16653,5148.575200918484
16654,5141.507462686567
16655,5141.155963302752
16656,5129.278989667049
16657,5122.390355912744
16658,5122.650975889782
16659,5114.036739380023
16660,5121.521239954076
16661,5126.189437428244
16662,5120.55223880597
16663,5124.650975889782
16664,5124.269804822044
16665,5126.146957520092
16666,5125.134328358209
16667,5130.777267508611
16668,5134.690011481056
16669,5128.043628013777
16670,5121.405281285878
16671,5121.041331802526
16672,5121.49598163031
16673,5114.684270952927
16674,5109.637198622273
16675,5108.461538461538
16676,5112.199770378875
16677,5113.249138920781
16678,5121.642939150402
16679,5121.954075774971
16680,5124.2870264064295
16681,5124.873708381171
16682,5130.522388059701
16683,5127.836969001148
16684,5128.599311136624
16685,5127.986222732491
16686,5128.703788748565
16687,5124.414466130884
16688,5131.085057471264
16689,5131.6039035591275
16690,5131.869115958668
16691,5132.277841561424
16692,5128.2445464982775
16693,5129.089552238806
16694,5127.783008036739
16695,5131.190804597702
16696,5129.02411021814
16697,5134.288174512055
16698,5133.593570608496
16699,5126.986222732491
16700,5126.362801377727
16701,5118.282433983926
16702,5115.2411021814005
16703,5109.9667049368545
16704,5102.349024110218
16705,5106.567164179104
16706,5102.59242250287
16707,5097.784156142365
16708,5101.8151549942595
16709,5096.469575200918
16710,5094.8117106773825
16711,5089.846153846154
16712,5097.461538461538
16713,5096.530424799082
16714,5086.405281285878
16715,5091.106773823191
16716,5085.183696900115
16717,5079.0401836969
16718,5084.859931113662
16719,5093.809414466131
16720,5097.8610792192885
16721,5089.774971297359
16722,5089.164179104478
16723,5096.353616532721
16724,5101.027554535017
16725,5103.157290470724
16726,5108.165327210103
16727,5112.637198622273
16728,5116.683122847302
16729,5112.659012629162
16730,5114.522388059701
16731,5111.169919632606
16732,5110.160734787601
16733,5112.807118254879
16734,5109.577497129736
16735,5114.858783008037
16736,5110.538461538462
16737,5104.750861079219
16738,5102.04822043628
16739,5100.989667049368
16740,5107.299655568312
16741,5109.997703788748
16742,5103.357060849598
16743,5106.761194029851
16744,5112.916188289322
16745,5106.701492537313
16746,5105.96785304248
16747,5097.593570608496
16748,5094.591274397245
16749,5092.010332950632
16750,5091.836969001148
16751,5090.95177956372
16752,5096.904707233066
16753,5088.862227324914
16754,5087.502870264064
16755,5093.078071182549
16756,5095.8610792192885
16757,5090.952927669346
16758,5096.929965556831
16759,5092.9276693455795
16760,5097.0401836969
16761,5095.1917336394945
16762,5095.572904707233
16763,5090.275545350172
16764,5096.725602755453
16765,5087.997703788748
16766,5087.115958668198
16767,5078.925373134329
16768,5084.662456946039
16769,5086.671641791045
16770,5086.4913892078075
16771,5094.988518943743
16772,5098.826436781609
16773,5102.175660160735
16774,5107.214695752009
16775,5117.225028702641
16776,5116.850746268657
16777,5123.778415614236
16778,5127.185057471264
16779,5129.722158438576
16780,5127.419058553387
16781,5120.058553386912
16782,5119.331034482759
16783,5119.489655172414
16784,5120.580459770115
16785,5123.5114942528735
16786,5123.499425947187
16787,5130.896670493686
16788,5138.658620689655
16789,5135.483908045977
16790,5138.482758620689
16791,5138.477011494253
16792,5133.311136624569
16793,5142.382319173364
16794,5139.556321839081
16795,5134.274712643678
16796,5142.209195402299
16797,5138.450574712644
16798,5135.286206896551
16799,5132.266360505167
16800,5132.334482758621
16801,5129.129885057471
16802,5126.397701149425
16803,5122.003448275862
16804,5130.306896551724
16805,5129.632183908046
16806,5130.06091954023
16807,5128.411494252873
16808,5126.205747126437
16809,5127.128735632184
16810,5131.608045977012
16811,5126.494252873563
16812,5121.239954075775
16813,5116.982778415614
16814,5117.512643678161
16815,5118.797701149425
16816,5112.328735632184
16817,5106.840229885058
16818,5111.470114942529
16819,5115.1389207807115
16820,5114.890929965557
16821,5101.675862068965
16822,5099.149425287356
16823,5098.211494252873
16824,5099.113793103448
16825,5097.764367816092
16826,5094.509758897819
16827,5097.778415614236
16828,5104.512643678161
16829,5112.041379310344
16830,5121.558620689655
16831,5122.1942528735635
16832,5126.025287356322
16833,5120.878300803674
16834,5121.437931034483
16835,5125.270114942528
16836,5121.711494252873
16837,5116.967816091954
16838,5120.716091954023
16839,5125.981630309989
16840,5120.078071182549
16841,5113.8679678530425
16842,5124.206896551724
16843,5124.486206896552
16844,5119.9068965517245
16845,5115.094252873563
16846,5116.260619977038
16847,5110.41561423651
16848,5115.882893226177
16849,5121.056321839081
16850,5119.764367816092
16851,5112.951724137931
16852,5110.634482758621
16853,5109.661308840414
16854,5109.142365097589
16855,5103.762068965517
16856,5106.872413793103
16857,5110.410344827586
16858,5110.812643678161
16859,5116.413318025258
16860,5118.235361653272
16861,5111.358208955224
16862,5107.226436781609
16863,5111.83908045977
16864,5110.980459770115
16865,5112.016091954023
16866,5117.289322617681
16867,5115.342135476464
16868,5126.813793103448
16869,5121.329885057471
16870,5118.964367816092
16871,5115.283908045977
16872,5111.7
16873,5109.09644087256
16874,5108.163030998852
16875,5102.980459770115
16876,5101.455172413793
16877,5091.726436781609
16878,5092.154022988506
16879,5093.027586206897
16880,5087.934557979334
16881,5089.969001148105
16882,5086.90355912744
16883,5088.909195402299
16884,5087.824137931035
16885,5086.771264367816
16886,5091.067816091954
16887,5090.3995407577495
16888,5082.187141216992
16889,5090.69540229885
16890,5090.647126436782
16891,5089.535632183908
16892,5085.187356321839
16893,5089.232183908046
16894,5087.365097588978
16895,5078.910447761194
16896,5072.470723306545
16897,5071.228735632184
16898,5066.322617680827
16899,5062.127293577982
16900,5062.077892325315
16901,5063.501718213059
16902,5064.293241695304
16903,5069.36655211913
16904,5069.6895761741125
16905,5060.28178694158
16906,5064.702176403207
16907,5073.63344788087
16908,5075.578465063001
16909,5077.406643757159
16910,5073.5990836197025
16911,5072.205040091638
16912,5068.956471935853
16913,5078.466208476518
16914,5081.91981672394
16915,5082.728832951945
16916,5077.649484536082
16917,5074.279495990836
16918,5067.747995418098
16919,5063.81443298969
16920,5059.729667812142
16921,5065.37414187643
16922,5069.044673539519
16923,5067.470790378007
16924,5075.97479954181
16925,5074.466208476518
16926,5076.963344788087
16927,5076.72394043528
16928,5081.929061784897
16929,5078.592210767469
16930,5078.62313860252
16931,5077.3917525773195
16932,5076.360824742268
16933,5068.177548682704
16934,5065.564073226545
16935,5063.310068649886
16936,5065.495990836197
16937,5063.97479954181
16938,5063.143184421535
16939,5062.5360824742265
16940,5067.957617411225
16941,5069.168192219679
16942,5073.487972508591
