Events Sent, Average throughput (events/second)
1652236,996.7099131117
1652336,996.710112229
1652437,996.7097081462
1652537,996.7099072517
1652637,996.7101063331
1652737,996.7103053904
1652838,996.7099013938
1652938,996.7101004393
1653038,996.7102994608
1653139,996.7098955381
1653239,996.7100945477
1653339,996.7102935333
1653440,996.7098896845
1653540,996.7100886583
1653640,996.7102876079
1653741,996.7098838331
1653841,996.710082771
1653941,996.7102816848
1654042,996.7098779838
1654142,996.7100768858
1654242,996.7102757638
1654342,996.7104746177
1654443,996.7100710027
1654543,996.7102698449
1654643,996.710468663
1654744,996.7100651219
1654844,996.7102639282
1654944,996.7104627105
1655045,996.7100592431
1655145,996.7102580136
1655245,996.7104567602
1655345,996.7106554827
1655446,996.7102521012
1655546,996.710450812
1655646,996.7106494987
1655747,996.710246191
1655847,996.710444866
1655947,996.710643517
1656048,996.7102402829
1656148,996.7104389221
1656248,996.7106375374
1656348,996.7108361286
1656449,996.7104329804
1656549,996.7106315599
1656649,996.7108301155
1656750,996.7104270409
1656850,996.7106255847
1656950,996.7108241045
1657051,996.7104211035
1657151,996.7106196116
1657251,996.7108180958
1657352,996.7104151683
1657452,996.7106136407
1657552,996.7108120892
1657653,996.7104092352
1657753,996.710607672
1657853,996.7108060847
1657953,996.7110044736
1658054,996.7106017054
1658154,996.7108000825
1658254,996.7109984357
1658355,996.710595741
1658455,996.7107940824
1658555,996.7109924
1658656,996.7105897787
1658756,996.7107880846
1658856,996.7109863665
1658957,996.7105838186
1659057,996.7107820889
1659157,996.7109803352
1659258,996.7105778607
1659358,996.7107760953
1659458,996.7109743061
1659559,996.7105719049
1659659,996.710770104
1659759,996.7109682791
1659859,996.7111664304
1659960,996.7107641148
1660060,996.7109622544
1660160,996.7111603701
1660261,996.7107581278
1660361,996.7109562318
1660461,996.711154312
1660562,996.710752143
1660662,996.7109502114
1660762,996.711148256
1660863,996.7107461603
1660963,996.7109441932
1661063,996.7111422023
1661163,996.7113401876
1661264,996.7109381772
1661364,996.7111361508
1661464,996.7113341005
1661565,996.7109321634
1661665,996.7111301014
1661765,996.7113280157
1661865,996.7115259061
1661966,996.7111240543
1662066,996.7113219331
1662166,996.711519788
1662267,996.7111180093
1662367,996.7113158526
1662467,996.7115136722
1662568,996.7111119665
1662668,996.7113097744
1662768,996.7115075585
1662869,996.711105926
1662969,996.7113036984
1663069,996.711501447
1663170,996.7110998876
1663270,996.7112976246
1663370,996.7114953378
1663470,996.7116930272
1663571,996.7112915529
1663671,996.7114892307
1663771,996.7116868848
1663872,996.7112854835
1663972,996.7114831259
1664072,996.7116807446
1664173,996.7112794163
1664273,996.7114770233
1664373,996.7116746066
1664474,996.7112733512
1664574,996.7114709229
1664674,996.7116684708
1664775,996.7112672884
1664875,996.7114648247
1664975,996.7116623373
1665075,996.7118598261
1665176,996.7114587287
1665276,996.7116562059
1665376,996.7118536595
1665477,996.7114526349
1665577,996.7116500768
1665677,996.711847495
1665778,996.7114465433
1665878,996.7116439499
1665978,996.7118413328
1666079,996.7114404539
1666179,996.7116378252
1666279,996.7118351729
1666379,996.7120324968
1666480,996.7116317028
1666580,996.7118290151
1666680,996.7120263038
1666781,996.7116255825
1666881,996.7118228596
1666981,996.712020113
1667082,996.7116194644
1667182,996.7118167063
1667282,996.7120139245
1667383,996.7116133486
1667483,996.7118105552
1667583,996.7120077381
1667683,996.7122048975
1667784,996.7118044063
1667884,996.7120015541
1667984,996.7121986782
1668085,996.7117982597
1668185,996.7119953722
1668285,996.7121924611
1668386,996.7117921153
1668486,996.7119891926
1668586,996.7121862463
1668686,996.7123832764
1668787,996.7119830152
1668887,996.7121800338
1668987,996.7123770287
1669088,996.71197684
1669188,996.7121738234
1669288,996.7123707832
1669389,996.7119706671
1669489,996.7121676154
1669589,996.71236454
1669689,996.7125614411
1669790,996.7121614095
1669890,996.7123582991
1669990,996.712555165
1670090,996.7127520074
1670191,996.7123520603
1670291,996.7125488912
1670391,996.7127456985
1670492,996.7123458239
1670592,996.7125426196
1670692,996.7127393918
1670792,996.7129361405
1670893,996.7125363503
1670993,996.7127330875
1671093,996.712929801
1671194,996.7125300833
1671294,996.7127267854
1671394,996.7129234639
1671494,996.7131201189
1671595,996.7127204855
1671695,996.712917129
1671795,996.713113749
1671896,996.712714188
1671996,996.7129107964
1672096,996.7131073814
1672197,996.7127078927
1672297,996.7129044661
1672397,996.7131010161
1672497,996.7132975425
1672598,996.7128981381
1672698,996.7130946531
1672798,996.7132911445
1672899,996.7128918124
1672999,996.7130882923
1673099,996.7132847488
1673200,996.7128854889
1673300,996.7130819339
1673400,996.7132783554
1673500,996.7134747535
1673601,996.7130755778
1673701,996.7132719643
1673801,996.7134683275
1673902,996.7130692239
1674002,996.7132655755
1674102,996.7134619038
1674203,996.7130628723
1674303,996.713259189
1674403,996.7134554823
1674503,996.7136517522
1674604,996.7132528048
1674704,996.7134490632
1674804,996.7136452982
1674905,996.7132464229
1675005,996.7134426464
1675105,996.7136388465
1675205,996.7138350232
1675306,996.7134362319
1675406,996.7136323972
1675506,996.713828539
1675607,996.7134298198
1675707,996.7136259501
1675807,996.7138220571
1675907,996.7140181406
1676008,996.7136195054
1676108,996.7138155775
1676208,996.7140116262
1676309,996.713613063
1676409,996.7138091003
1676509,996.7140051142
1676609,996.7142011047
1676710,996.7138026254
1676810,996.7139986045
1676910,996.7141945602
1677010,996.7143904926
1677111,996.7139920971
1677211,996.7141880181
1677311,996.7143839157
1677412,996.7139855921
1677512,996.7141814783
1677612,996.7143773411
1677712,996.7145731806
1677813,996.7141749408
1677913,996.7143707689
1678013,996.7145665737
1678114,996.7141684057
1678214,996.7143641991
1678314,996.7145599691
1678414,996.7147557158
1678515,996.7143576316
1678615,996.7145533669
1678715,996.7147490789
1678815,996.7149447676
1678916,996.7145467671
1679016,996.7147424444
1679116,996.7149380984
1679217,996.7145401696
1679317,996.7147358122
1679417,996.7149314316
1679518,996.7145335745
1679618,996.7147291825
1679718,996.7149247671
1679818,996.7151203285
1679919,996.7147225551
1680019,996.7149181051
1680119,996.7151136318
1680219,996.7153091353
1680320,996.7149114454
1680420,996.7151069376
1680520,996.7153024064
1680621,996.7149047882
1680721,996.7151002457
1680821,996.7152956799
1680921,996.7154910909
1681022,996.7150935562
1681122,996.7152889558
1681222,996.7154843322
1681323,996.7150868691
1681423,996.7152822342
1681523,996.715477576
1681623,996.7156728946
1681724,996.7152755149
1681824,996.7154708222
1681924,996.7156661062
1682025,996.715268798
1682125,996.7154640707
1682225,996.7156593202
1682325,996.7158545465
1682426,996.7154573217
1682526,996.7156525367
1682626,996.7158477285
1682727,996.7154505752
1682827,996.7156457556
1682927,996.7158409129
1683027,996.716036047
1683128,996.715638977
1683228,996.7158340997
1683328,996.7160291993
1683428,996.7162242757
1683529,996.715827289
1683629,996.7160223541
1683729,996.716217396
1683830,996.7158204807
1683930,996.7160155113
1684030,996.7162105188
1684131,996.7158136748
1684231,996.716008671
1684331,996.7162036441
1684431,996.7163985939
1684532,996.7160018332
1684632,996.7161967718
1684732,996.7163916872
1684833,996.7159949977
1684933,996.7161899019
1685033,996.716384783
1685133,996.7165796409
1685234,996.7161830345
1685334,996.7163778812
1685434,996.7165727047
1685534,996.7167675051
1685635,996.7163709819
1685735,996.716565771
1685835,996.7167605371
1685936,996.716364085
1686036,996.7165588398
1686136,996.7167535715
1686236,996.7169482801
1686337,996.716551911
1686437,996.7167466084
1686537,996.7169412826
1686638,996.7165449848
1686738,996.7167396478
1686838,996.7169342877
1686938,996.7171289046
1687039,996.7167326896
1687139,996.7169272953
1687239,996.7171218778
1687340,996.716725734
1687440,996.7169203053
1687540,996.7171148536
1687640,996.7173093788
1687741,996.7169133179
1687841,996.7171078318
1687941,996.7173023228
1688042,996.7169063329
1688142,996.7171008126
1688242,996.7172952693
1688342,996.7174897029
1688443,996.7170937959
1688543,996.7172882183
1688643,996.7174826177
1688744,996.7170867817
1688844,996.7172811698
1688944,996.717475535
1689044,996.7176698772
1689145,996.7172741239
1689245,996.7174684548
1689345,996.7176627628
1689446,996.7172670805
1689546,996.7174613772
1689646,996.7176556509
1689746,996.7178499017
1689847,996.7174543021
1689947,996.7176485416
1690047,996.7178427582
1690148,996.7174472295
1690248,996.7176414349
1690348,996.7178356173
1690448,996.7180297767
1690549,996.7176343306
1690649,996.7178284789
1690749,996.7180226042
1690849,996.7182167065
1690950,996.717821343
1691050,996.7180154342
1691150,996.7182095024
1691251,996.7178142097
1691351,996.7180082668
1691451,996.7182023009
1691551,996.718396312
1691652,996.7180011019
1691752,996.7181951019
1691852,996.718389079
1691953,996.7179939395
1692053,996.7181879055
1692153,996.7183818485
1692254,996.7179867798
1692354,996.7181807116
1692454,996.7183746205
1692554,996.7185685065
1692655,996.7181735203
1692755,996.7183673952
1692855,996.7185612471
1692956,996.7181663316
1693056,996.7183601724
1693156,996.7185539903
1693256,996.7187477853
1693357,996.7183529522
1693457,996.7185467361
1693557,996.7187404971
1693658,996.7183457345
1693758,996.7185394844
1693858,996.7187332114
1693959,996.7183385194
1694059,996.7185322353
1694159,996.7187259283
1694260,996.7183313069
1694360,996.7185249888
1694460,996.7187186478
1694560,996.718912284
1694661,996.7185177448
1694761,996.7187113699
1694861,996.7189049721
1694962,996.7185105035
1695062,996.7187040946
1695162,996.7188976629
1695263,996.7185032647
1695363,996.7186968219
1695463,996.7188903562
1695564,996.7184960285
1695664,996.7186895517
1695764,996.7188830521
1695865,996.7184887948
1695965,996.7186822841
1696065,996.7188757506
1696166,996.7184815637
1696266,996.7186750191
1696366,996.7188684517
1696466,996.7190618615
1696567,996.7186677567
1696667,996.7188611554
1696767,996.7190545314
1696868,996.7186604969
1696968,996.7188538617
1697068,996.7190472038
1697169,996.7186532396
1697269,996.7188465706
1697369,996.7190398788
1697469,996.7192331642
1697570,996.718839282
1697670,996.7190325564
1697770,996.719225808
1697871,996.7188319961
1697971,996.7190252366
1698071,996.7192184544
1698171,996.7194116494
1698272,996.7190179194
1698372,996.7192111033
1698472,996.7194042645
1698573,996.7190106048
1698673,996.7192037549
1698773,996.7193968823
1698873,996.719589987
1698974,996.7191964091
1699074,996.7193895028
1699174,996.7195825737
1699275,996.7191890659
1699375,996.7193821258
1699475,996.7195751629
1699576,996.7191817253
1699676,996.7193747514
1699776,996.7195677548
1699877,996.7191743873
1699977,996.7193673797
1700077,996.7195603493
1700177,996.7197532963
1700278,996.7193600105
1700378,996.7195529465
1700478,996.7197458597
1700579,996.719352644
1700679,996.7195455462
1700779,996.7197384257
1700880,996.7193452801
1700980,996.7195381486
1701080,996.7197309944
1701180,996.7199238176
1701281,996.7195307536
1701381,996.7197235657
1701481,996.7199163552
1701581,996.720109122
1701682,996.7197161397
1701782,996.7199088955
1701882,996.7201016287
1701983,996.7197087162
1702083,996.7199014384
1702183,996.7200941379
1702284,996.7197012954
1702384,996.719893984
1702484,996.7200866499
1702585,996.7196938773
1702685,996.7198865322
1702785,996.7200791644
1702885,996.7202717741
1702986,996.719879083
1703086,996.7200716816
1703186,996.7202642577
1703287,996.7198716364
1703387,996.7200642015
1703487,996.720256744
1703588,996.7198641925
1703688,996.720056724
1703788,996.7202492329
1703888,996.7204417192
1703989,996.7200492491
1704089,996.7202417245
1704189,996.7204341772
1704290,996.7200417769
1704390,996.7202342187
1704490,996.7204266379
1704591,996.7200343074
1704691,996.7202267156
1704791,996.7204191012
1704891,996.7206114643
1704992,996.7202192151
1705092,996.7204115672
1705192,996.7206038968
1705293,996.7202117173
1705393,996.7204040359
1705493,996.720596332
1705593,996.7207886055
1705694,996.7203965072
1705794,996.7205887698
1705894,996.7207810098
1705995,996.7203889812
1706095,996.7205812103
1706195,996.7207734169
1706296,996.7203814578
1706396,996.7205736535
1706496,996.7207658266
1706597,996.7203739371
1706697,996.7205660993
1706797,996.720758239
1706897,996.7209503561
1706998,996.7205585478
1707098,996.720750654
1707198,996.7209427378
1707299,996.720550999
1707399,996.7207430718
1707499,996.7209351221
1707600,996.7205434528
1707700,996.7207354922
1707800,996.7209275091
1707901,996.7205359093
1708001,996.7207279153
1708101,996.7209198988
1708201,996.7211118598
1708302,996.720720341
1708402,996.7209122911
1708502,996.7211042188
1708603,996.7207127694
1708703,996.7209046862
1708803,996.7210965805
1708904,996.7207052005
1709004,996.7208970839
1709104,996.7210889449
1709204,996.7212807833
1709305,996.7208894843
1709405,996.7210813119
1709505,996.7212731171
1709606,996.7208818874
1709706,996.7210736817
1709806,996.7212654535
1709907,996.7208742932
1710007,996.7210660541
1710107,996.7212577926
1710207,996.7214495087
1710308,996.7210584292
1710408,996.7212501345
1710508,996.7214418173
1710609,996.7210508071
1710709,996.721242479
1710809,996.7214341285
1710909,996.7216257557
1711010,996.7212348262
1711110,996.7214264425
1711210,996.7216180364
1711311,996.7212271761
1711411,996.7214187591
1711511,996.7216103198
1711612,996.7212195287
1711712,996.7214110785
1711812,996.7216026059
1711912,996.7217941109
1712013,996.7214034006
1712113,996.7215948947
1712213,996.7217863665
1712314,996.7213957253
1712414,996.7215871863
1712514,996.7217786249
1712615,996.7213880528
1712715,996.7215794805
1712815,996.7217708859
1712915,996.721962269
1713016,996.7215717775
1713116,996.7217631497
1713216,996.7219544996
1713317,996.7215640772
1713417,996.7217554162
1713517,996.7219467329
1713618,996.7215563795
1713718,996.7217476854
1713818,996.721938969
1713918,996.7221302303
1714019,996.7217399574
1714119,996.7219312078
1714219,996.7221224359
1714320,996.721732232
1714420,996.7219234493
1714520,996.7221146443
1714621,996.7217245094
1714721,996.7219156936
1714821,996.7221068555
1714921,996.7222979951
1715022,996.7219079405
1715122,996.7220990693
1715222,996.7222901758
1715323,996.7219001902
1715423,996.7220912859
1715523,996.7222823594
1715624,996.7218924426
1715724,996.7220835053
1715824,996.7222745456
1715924,996.7224655637
1716025,996.7220757273
1716125,996.7222667347
1716225,996.7224577197
1716326,996.7220679521
1716426,996.7222589264
1716526,996.7224498784
1716627,996.7220601796
1716727,996.7222511209
1716827,996.7224420399
1716928,996.7220524099
1717028,996.7222433181
1717128,996.7224342041
1717229,996.7220446429
1717329,996.7222355181
1717429,996.722426371
1717529,996.7226172018
1717630,996.7222277208
1717730,996.7224185407
1717830,996.7226093385
1717931,996.7222199262
1718031,996.7224107132
1718131,996.722601478
1718231,996.7227922206
1718332,996.7224028884
1718432,996.7225936202
1718532,996.7227843299
1718633,996.7223950663
1718733,996.7225857652
1718833,996.7227764419
1718933,996.7229670964
1719034,996.7225779129
1719134,996.7227685567
1719234,996.7229591783
1719335,996.7225700634
1719435,996.7227606743
1719535,996.722951263
1719636,996.7225622167
1719736,996.7227527946
1719836,996.7229433504
1719936,996.7231338841
1720037,996.7227449177
1720137,996.7229354406
1720237,996.7231259414
1720338,996.7227370435
1720438,996.7229275336
1720538,996.7231180015
1720639,996.7227291721
1720739,996.7229196293
1720839,996.7231100643
1720939,996.7233004772
1721040,996.7229117278
1721140,996.72310213
1721240,996.7232925101
1721341,996.7229038291
1721441,996.7230941984
1721541,996.7232845456
1721641,996.7234748708
1721742,996.7230862696
1721842,996.723276584
1721942,996.7234668764
1722043,996.7230783436
1722143,996.7232686252
1722243,996.7234588847
1722344,996.7230704203
1722444,996.7232606691
1722544,996.7234508959
1722644,996.7236411005
1722745,996.7232527159
1722845,996.7234429098
1722945,996.7236330817
1723046,996.7232447654
1723146,996.7234349266
1723246,996.7236250657
1723347,996.7232368177
1723447,996.7234269461
1723547,996.7236170525
1723647,996.7238071368
1723748,996.7234189684
1723848,996.7236090421
1723948,996.7237990937
1724048,996.7239891233
1724149,996.7236010345
1724249,996.7237910534
1724349,996.7239810502
1724450,996.7235930297
1724550,996.7237830159
1724650,996.72397298
1724750,996.7241629222
1724851,996.7237749811
1724951,996.7239649126
1725051,996.7241548221
1725152,996.7237669492
1725252,996.723956848
1725352,996.7241467248
1725453,996.7237589201
1725553,996.7239487863
1725653,996.7241386304
1725754,996.7237508938
1725854,996.7239407273
1725954,996.7241305388
1726054,996.7243203283
1726155,996.7239326712
1726255,996.72412245
1726355,996.7243122069
1726456,996.7239246178
1726556,996.7241143641
1726656,996.7243040884
1726757,996.7239165673
1726857,996.7241062809
1726957,996.7242959726
1727058,996.7239085196
1727158,996.7240982006
1727258,996.7242878597
1727359,996.7239004747
1727459,996.7240901231
1727559,996.7242797496
1727659,996.7244693542
1727760,996.7240820484
1727860,996.7242716424
1727960,996.7244612144
1728061,996.7240739766
1728161,996.7242635379
1728261,996.7244530774
1728362,996.7240659075
1728462,996.7242554363
1728562,996.7244449433
1728663,996.7240578412
1728763,996.7242473375
1728863,996.7244368119
1728964,996.7240497778
1729064,996.7242392416
1729164,996.7244286835
1729264,996.7246181034
1729365,996.7242311484
1729465,996.7244205578
1729565,996.7246099453
1729666,996.7242230581
1729766,996.724412435
1729866,996.72460179
1729967,996.7242149706
1730067,996.724404315
1730167,996.7245936375
1730268,996.7242068859
1730368,996.7243961978
1730468,996.7245854879
1730569,996.724198804
1730669,996.7243880835
1730769,996.7245773411
1730869,996.7247665768
1730970,996.7243799719
1731070,996.7245691971
1731170,996.7247584004
1731271,996.7243718632
1731371,996.724561056
1731471,996.7247502268
1731572,996.7243637573
1731672,996.7245529176
1731772,996.7247420561
1731873,996.7243556543
1731973,996.7245447822
1732073,996.7247338882
1732174,996.724347554
1732274,996.7245366495
1732374,996.7247257232
1732474,996.7249147751
1732575,996.7245285197
1732675,996.724717561
1732775,996.7249065805
1732876,996.7245203927
1732976,996.7247094016
1733076,996.7248983888
1733177,996.7245122685
1733277,996.7247012451
1733377,996.7248901999
1733478,996.7245041472
1733578,996.7246930914
1733678,996.7248820138
1733779,996.7244960286
1733879,996.7246849405
1733979,996.7248738307
1734079,996.725062699
1734180,996.7246767925
1734280,996.7248656503
1734380,996.7250544863
1734481,996.7246686473
1734581,996.7248574728
1734681,996.7250462765
1734782,996.7246605049
1734882,996.7248492981
1734982,996.7250380696
1735083,996.7246523653
1735183,996.7248411263
1735283,996.7250298654
1735384,996.7246442286
1735484,996.7248329573
1735584,996.7250216642
1735685,996.7246360947
1735785,996.7248247911
1735885,996.7250134658
1735985,996.7252021187
1736086,996.7248166277
1736186,996.7250052702
1736286,996.7251938909
1736387,996.7248084672
1736487,996.7249970774
1736587,996.7251856659
1736688,996.7248003096
1736788,996.7249888875
1736888,996.7251774438
1736988,996.7253659783
1737089,996.7249807005
1737189,996.7251692245
1737289,996.7253577269
1737390,996.7249725162
1737490,996.7251610081
1737590,996.7253494783
1737691,996.7249643349
1737791,996.7251527946
1737891,996.7253412326
1737992,996.7249561563
1738092,996.7251445838
1738192,996.7253329897
1738293,996.7249479806
1738393,996.725136376
1738493,996.7253247497
1738594,996.7249398077
1738694,996.7251281709
1738794,996.7253165125
1738894,996.7255048324
1738995,996.7251199687
1739095,996.7253082782
1739195,996.7254965659
1739296,996.7251117694
1739396,996.7253000467
1739496,996.7254883024
1739597,996.7251035728
1739697,996.7252918181
1739797,996.7254800416
1739898,996.7250953792
1739998,996.7252835923
1740098,996.7254717838
1740199,996.7250871883
1740299,996.7252753693
1740399,996.7254635288
1740500,996.7250790003
1740600,996.7252671493
1740700,996.7254552766
1740800,996.7256433824
1740901,996.725258932
1741001,996.7254470273
1741101,996.725635101
1741202,996.7252507176
1741302,996.7254387809
1741402,996.7256268225
1741503,996.725242506
1741603,996.7254305373
1741703,996.7256185469
1741804,996.7252342973
1741904,996.7254222965
1742004,996.7256102741
1742105,996.7252260914
1742205,996.7254140586
1742305,996.7256020042
1742406,996.7252178884
1742506,996.7254058236
1742606,996.7255937372
1742706,996.7257816293
1742807,996.7253975914
1742907,996.725585473
1743007,996.7257733331
1743108,996.725389362
1743208,996.7255772117
1743308,996.7257650398
1743409,996.7253811355
1743509,996.7255689532
1743609,996.7257567494
1743710,996.7253729118
1743810,996.7255606976
1743910,996.7257484618
1744010,996.7259362045
1744111,996.7255524448
1744211,996.7257401771
1744311,996.7259278879
1744412,996.7255441948
1744512,996.7257318952
1744612,996.7259195741
1744713,996.7255359477
1744813,996.7257236162
1744913,996.7259112632
1745013,996.7260988887
1745114,996.7257153401
1745214,996.7259029552
1745314,996.7260905488
1745415,996.7257070668
1745515,996.72589465
1745615,996.7260822117
1745716,996.7256987964
1745816,996.7258863477
1745916,996.7260738776
1746017,996.7256905288
1746117,996.7258780483
1746217,996.7260655463
1746318,996.7256822641
1746418,996.7258697517
1746518,996.7260572178
1746619,996.7256740022
1746719,996.725861458
1746819,996.7260488923
1746920,996.7256657431
1747020,996.7258531671
1747120,996.7260405696
1747220,996.7262279507
1747321,996.7258448791
1747421,996.7260322498
1747521,996.7262195991
1747622,996.725836594
1747722,996.7260239329
1747822,996.7262112503
1747923,996.7258283117
1748023,996.7260156188
1748123,996.7262029045
1748224,996.7258200322
1748324,996.7260073076
1748424,996.7261945615
1748525,996.7258117556
1748625,996.7259989992
1748725,996.7261862214
1748826,996.7258034819
1748926,996.7259906937
1749026,996.7261778841
1749127,996.725795211
1749227,996.7259823911
1749327,996.7261695498
1749427,996.7263566871
1749528,996.7259740913
1749628,996.7261612183
1749728,996.7263483239
1749829,996.7259657944
1749929,996.7261528896
1750029,996.7263399635
1750130,996.7259575003
1750230,996.7261445639
1750330,996.726331606
1750431,996.7259492091
1750531,996.7261362409
1750631,996.7263232514
1750732,996.7259409207
1750832,996.7261279209
1750932,996.7263148997
1751032,996.7265018572
1751133,996.7261196037
1751233,996.7263065509
1751333,996.7264934767
1751434,996.7261112894
1751534,996.7262982049
1751634,996.7264850991
1751735,996.7261029779
1751835,996.7262898618
1751935,996.7264767243
1752036,996.7260946693
1752136,996.7262815215
1752236,996.7264683524
1752337,996.7260863635
1752437,996.7262731841
1752537,996.7264599834
1752638,996.7260780606
1752738,996.7262648496
1752838,996.7264516173
1752939,996.7260697606
1753039,996.726256518
1753139,996.7264432541
1753240,996.7260614633
1753340,996.7262481892
1753440,996.7264348937
1753540,996.7266215769
1753641,996.7262398632
1753741,996.7264265362
1753841,996.7266131879
1753942,996.7262315402
1754042,996.7264181815
1754142,996.7266048017
1754243,996.7262232199
1754343,996.7264098298
1754443,996.7265964184
1754544,996.7262149026
1754644,996.7264014809
1754744,996.7265880379
1754844,996.7267745737
1754945,996.7263931348
1755045,996.7265796604
1755145,996.7267661646
1755246,996.7263847916
1755346,996.7265712857
1755446,996.7267577584
1755547,996.7263764513
1755647,996.7265629138
1755747,996.7267493551
1755848,996.7263681139
1755948,996.7265545449
1756048,996.7267409547
1756148,996.7269273433
1756249,996.7265461788
1756349,996.7267325571
1756449,996.7269189142
1756550,996.7265378156
1756650,996.7267241625
1756750,996.7269104881
1756851,996.7265294553
1756951,996.7267157707
1757051,996.7269020649
1757152,996.7265210978
1757252,996.7267073818
1757352,996.7268936445
1757453,996.7265127432
1757553,996.7266989957
1757653,996.7268852271
1757753,996.7270714372
1757854,996.7266906125
1757954,996.7268768125
1758054,996.7270629912
1758155,996.7266822322
1758255,996.7268684008
1758355,996.7270545481
1758456,996.7266738548
1758556,996.7268599919
1758656,996.7270461079
1758756,996.7272322028
1758857,996.726851586
1758957,996.7270376706
1759057,996.7272237341
1759158,996.7268431829
1759258,996.7270292362
1759358,996.7272152683
1759459,996.7268347827
1759559,996.7270208046
1759659,996.7272068054
1759760,996.7268263854
1759860,996.727012376
1759960,996.7271983454
1760061,996.726817991
1760161,996.7270039502
1760261,996.7271898883
1760361,996.7273758053
1760462,996.7269955273
1760562,996.7271814341
1760662,996.7273673198
1760763,996.7269871073
1760863,996.7271729828
1760963,996.7273588372
1761064,996.7269786902
1761164,996.7271645344
1761264,996.7273503575
1761364,996.7275361595
1761465,996.7271560888
1761565,996.7273418807
1761665,996.7275276514
1761766,996.7271476462
1761866,996.7273334067
1761966,996.7275191462
1762067,996.7271392064
1762167,996.7273249357
1762267,996.727510644
1762368,996.7271307695
1762468,996.7273164676
1762568,996.7275021446
1762668,996.7276878005
1762769,996.7273080024
1762869,996.7274936481
1762969,996.7276792729
1763070,996.72729954
1763170,996.7274851546
1763270,996.7276707481
1763371,996.7272910806
1763471,996.7274766639
1763571,996.7276622262
1763672,996.727282624
1763772,996.7274681762
1763872,996.7276537073
1763972,996.7278392174
1764073,996.7274596913
1764173,996.7276451913
1764273,996.7278306702
1764374,996.7274512093
1764474,996.7276366781
1764574,996.7278221259
1764675,996.7274427302
1764775,996.7276281679
1764875,996.7278135845
1764975,996.7279989802
1765076,996.7276196606
1765176,996.7278050461
1765276,996.7279904106
1765377,996.7276111561
1765477,996.7277965105
1765577,996.7279818439
1765677,996.7281671563
1765778,996.7277879779
1765878,996.7279732801
1765978,996.7281585614
1766078,996.7283438217
1766179,996.7279647193
1766279,996.7281499695
1766379,996.7283351987
1766480,996.7279561614
1766580,996.7281413805
1766680,996.7283265787
1766780,996.7285117559
1766881,996.7281327945
1766981,996.7283179615
1767081,996.7285031077
1767182,996.7281242113
1767282,996.7283093473
1767382,996.7284944624
1767482,996.7286795566
1767583,996.7283007361
1767683,996.7284858201
1767783,996.7286708832
1767884,996.7282921278
1767984,996.7284771808
1768084,996.7286622129
1768185,996.7282835224
1768285,996.7284685444
1768385,996.7286535455
1768486,996.7282749199
1768586,996.7284599109
1768686,996.728644881
1768787,996.7282663204
1768887,996.7284512804
1768987,996.7286362195
1769087,996.7288211377
1769188,996.7284426528
1769288,996.7286275609
1769388,996.7288124481
1769489,996.7284340281
1769589,996.7286189053
1769689,996.7288037616
1769790,996.7284254064
1769890,996.7286102526
1769990,996.7287950779
1770091,996.7284167876
1770191,996.7286016029
1770291,996.7287863973
1770391,996.7289711708
1770492,996.7285929561
1770592,996.7287777195
1770692,996.7289624621
1770793,996.7285843122
1770893,996.7287690448
1770993,996.7289537565
1771094,996.7285756713
1771194,996.7287603729
1771294,996.7289450537
1771395,996.7285670333
1771495,996.7287517041
1771595,996.728936354
1771696,996.7285583983
1771796,996.7287430381
1771896,996.7289276572
1771997,996.7285497662
1772097,996.7287343752
1772197,996.7289189633
1772298,996.728541137
1772398,996.7287257151
1772498,996.7289102724
1772598,996.7290948089
1772699,996.728717058
1772799,996.7289015844
1772899,996.7290860901
1772999,996.7292705749
1773100,996.7288928994
1773200,996.7290773742
1773300,996.7292618282
1773401,996.7288842174
1773501,996.7290686614
1773601,996.7292530845
1773702,996.7288755383
1773802,996.7290599514
1773902,996.7292443438
1774003,996.7288668621
1774103,996.7290512445
1774203,996.7292356061
1774304,996.7288581889
1774404,996.7290425405
1774504,996.7292268713
1774604,996.7294111813
1774705,996.7290338394
1774805,996.7292181395
1774905,996.7294024187
1775006,996.7290251413
1775106,996.7292094106
1775206,996.7293936591
1775307,996.7290164462
1775407,996.7292006847
1775507,996.7293849025
1775608,996.729007754
1775708,996.7291919617
1775808,996.7293761488
1775909,996.7289990647
1776009,996.7291832418
1776109,996.7293673981
1776210,996.7289903784
1776310,996.7291745247
1776410,996.7293586503
1776510,996.7295427552
1776611,996.7291658106
1776711,996.7293499055
1776811,996.7295339797
1776912,996.7291570995
1777012,996.7293411637
1777112,996.7295252072
1777213,996.7291483913
1777313,996.7293324248
1777413,996.7295164377
1777513,996.7297004298
1777614,996.7293236889
1777714,996.7295076711
1777814,996.7296916325
1777915,996.729314956
1778015,996.7294989075
1778115,996.7296828383
1778216,996.729306226
1778316,996.7294901469
1778416,996.729674047
1778517,996.729297499
1778617,996.7294813892
1778717,996.7296652587
1778818,996.7292887749
1778918,996.7294726345
1779018,996.7296564734
1779119,996.7292800538
1779219,996.7294638827
1779319,996.7296476911
1779420,996.7292713356
1779520,996.729455134
1779620,996.7296389117
1779721,996.7292626204
1779821,996.7294463881
1779921,996.7296301353
1780021,996.7298138617
1780122,996.7294376453
1780222,996.7296213618
1780322,996.7298050577
1780423,996.7294289054
1780523,996.7296125914
1780623,996.7297962567
