events count, average value, timeSpent
2233,4945.050477489768,2970
2234,4940.421555252387,2971
2235,4937.834924965893,2972
2236,4938.346049046321,2973
2237,4939.197547683923,2974
2238,4944.213896457765,2975
2239,4938.687074829932,2976
2240,4936.785326086957,2977
2241,4930.29387755102,2979
2242,4935.130434782609,2980
2243,4945.177989130435,2981
2244,4943.645380434783,2982
2245,4946.270380434783,2983
2246,4952.557823129252,2985
2247,4948.627210884354,2986
2248,4945.4340136054425,2987
2249,4946.931972789115,2988
2250,4941.69972826087,2989
2251,4943.273097826087,2990
2252,4949.572010869565,2991
2253,4942.2,2993
2254,4941.325170068028,2994
2255,4937.541496598639,2995
2256,4937.073369565217,2996
2257,4931.607336956522,2997
2258,4931.480272108844,2999
2259,4926.010884353742,3000
2260,4919.575510204081,3001
2261,4922.476190476191,3002
2262,4921.2040816326535,3003
2263,4920.2326530612245,3004
2264,4914.595918367347,3006
2265,4923.042176870748,3007
2266,4916.606802721089,3008
2267,4919.526530612245,3009
2268,4913.088435374149,3013
2269,4919.74693877551,3013
2270,4920.884353741497,3013
2271,4916.682993197279,3014
2272,4916.1292517006805,3015
2273,4915.165986394558,3016
2274,4915.934693877551,3018
2275,4923.972789115646,3019
2276,4926.006802721088,3020
2277,4934.338775510204,3021
2278,4935.099319727891,3022
2279,4929.614965986395,3023
2280,4939.755102040816,3024
2281,4948.140136054421,3026
2282,4946.073369565217,3027
2283,4953.732336956522,3028
2284,4952.028532608696,3029
2285,4946.176630434783,3031
2286,4947.414402173913,3032
2287,4951.673913043478,3033
2288,4952.298913043478,3034
2289,4953.6567164179105,3035
2290,4958.739484396201,3036
2291,4965.278532608696,3038
2292,4972.819293478261,3039
2293,4969.142469470828,3040
2294,4967.799185888738,3041
2295,4974.38670284939,3042
2296,4967.0434192673,3043
2297,4968.651289009498,3045
2298,4970.035230352303,3046
2299,4971.546070460705,3047
2300,4975.627371273713,3048
2301,4969.529810298103,3049
2302,4967.370771312585,3050
2303,4974.7564276048715,3051
2304,4979.745257452574,3053
2305,4967.815718157181,3054
2306,4974.120596205962,3055
2307,4977.618403247632,3056
2308,4977.278755074425,3057
2309,4984.5277401894455,3059
2310,4992.458728010825,3060
2311,4998.970230040595,3062
2312,4991.592140921409,3064
2313,4990.619241192412,3065
2314,4991.277777777777,3066
2315,5001.775067750677,3068
2316,5003.1056910569105,3069
2317,5007.181571815719,3070
2318,5013.004065040651,3071
2319,5013.178861788618,3072
2320,5009.510148849797,3073
2321,5009.763193504736,3074
2322,5008.915989159892,3076
2323,5009.376693766938,3077
2324,5005.165087956698,3078
2325,5008.353179972936,3079
2326,5010.2289972899725,3081
2327,5014.985094850948,3082
2328,5011.238159675237,3083
2329,5012.204054054054,3084
2330,5006.602702702703,3085
2331,5010.8297297297295,3086
2332,5004.016238159676,3088
2333,5003.553450608931,3089
2334,5007.948579161029,3090
2335,5012.437837837838,3091
2336,5006.2192151556155,3092
2337,5021.695592286502,3102
2338,5014.031767955801,3104
2339,5010.228531855955,3105
2340,5017.0691562932225,3106
2341,5025.488243430153,3107
2342,5025.652835408022,3108
2343,5016.497229916898,3110
2344,5015.272475795297,3111
2345,5022.694329183956,3112
2346,5026.903181189488,3113
2347,5028.50276243094,3115
2348,5035.367403314917,3116
2349,5028.592541436464,3117
2350,5020.686464088398,3118
2351,5010.273480662983,3119
2352,5015.810773480663,3121
2353,5009.005532503458,3122
2354,5007.360995850622,3123
2355,5004.133977900552,3124
2356,5000.360497237569,3125
2357,4991.802486187846,3126
2358,4991.6,3128
2359,4985.415977961433,3129
2360,4990.322314049587,3130
2361,4995.618457300276,3131
2362,4997.804407713498,3132
2363,4995.158402203857,3133
2364,4995.594482758621,3135
2365,5000.657024793389,3136
2366,5003.29476584022,3137
2367,5008.033057851239,3138
2368,5009.706611570248,3139
2369,5020.129655172414,3141
2370,5013.143448275862,3142
2371,5007.136363636364,3143
2372,5016.3443526170795,3144
2373,5026.99173553719,3145
2374,5021.375515818432,3146
2375,5027.709366391185,3148
2376,5029.261707988981,3149
2377,5036.468319559229,3150
2378,5040.482093663912,3151
2379,5050.6928374655645,3153
2380,5049.042699724518,3154
2381,5049.577134986226,3155
2382,5059.793388429752,3156
2383,5059.987603305785,3157
2384,5057.720770288858,3158
2385,5062.5716253443525,3160
2386,5063.608815426997,3161
2387,5065.297111416781,3162
2388,5053.892709766163,3163
2389,5052.966987620358,3164
2390,5048.112947658402,3166
2391,5055.538567493113,3167
2392,5049.198347107438,3168
2393,5045.0055020632735,3169
2394,5040.248968363137,3170
2395,5033.019257221458,3171
2396,5028.124137931034,3172
2397,5032.222068965517,3173
2398,5036.614640883978,3175
2399,5044.487569060773,3176
2400,5041.935082872928,3177
2401,5038.530386740332,3178
2402,5039.060773480663,3180
2403,5040.592541436464,3181
2404,5042.6260387811635,3185
2405,5048.264542936288,3186
2406,5036.469529085873,3187
2407,5040.814404432133,3188
2408,5036.557399723375,3189
2409,5049.1410788381745,3190
2410,5048.5941828254845,3192
2411,5052.258644536653,3193
2412,5055.082872928177,3194
2413,5053.547586206897,3195
2414,5048.157024793389,3196
2415,5049.249311294766,3198
2416,5051.589531680441,3199
2417,5047.362258953168,3200
2418,5045.561983471074,3201
2419,5044.271349862259,3202
2420,5038.545454545455,3203
2421,5032.20220082531,3204
2422,5032.876033057852,3206
2423,5025.882920110193,3207
2424,5029.487603305785,3208
2425,5039.884297520661,3209
2426,5048.349862258953,3211
2427,5041.702479338843,3212
2428,5035.648760330579,3213
2429,5035.604683195592,3214
2430,5039.635488308116,3214
2431,5041.792297111417,3215
2432,5043.068775790922,3216
2433,5048.279229711142,3217
2434,5047.62310866575,3218
2435,5050.568681318681,3219
2436,5058.747252747253,3220
2437,5042.656121045392,3222
2438,5033.103305785124,3224
2439,5034.922865013774,3226
2440,5046.142068965517,3228
2441,5057.455801104972,3230
2442,5058.793103448276,3231
2443,5069.139310344827,3232
2444,5071.87724137931,3233
2445,5059.84275862069,3234
2446,5066.623448275862,3235
2447,5057.671724137931,3237
2448,5051.99724137931,3238
2449,5052.597241379311,3239
2450,5042.775172413793,3240
2451,5044.295172413793,3241
2452,5043.776551724138,3242
2453,5038.336551724138,3243
2454,5045.0565517241375,3245
2455,5038.6151724137935,3246
2456,5035.899310344827,3247
2457,5045.336551724138,3248
2458,5051.623448275862,3249
2459,5048.314482758621,3250
2460,5054.16391184573,3251
2461,5050.8924137931035,3253
2462,5042.3958620689655,3254
2463,5039.372413793103,3255
2464,5042.710344827587,3256
2465,5045.629476584022,3257
2466,5037.107438016529,3258
2467,5031.785123966943,3259
2468,5025.4049586776855,3261
2469,5025.264462809917,3262
2470,5020.887207702888,3263
2471,5022.061898211829,3264
2472,5025.884456671251,3265
2473,5014.892709766163,3266
2474,5006.641873278237,3268
2475,5011.035812672177,3269
2476,5006.35261707989,3270
2477,5003.024759284732,3271
2478,5000.1609353507565,3272
2479,4995.782369146005,3274
2480,4998.782369146005,3275
2481,5005.026134800551,3276
2482,5005.114010989011,3277
2483,4994.043956043956,3278
2484,4990.682692307692,3279
2485,4984.893004115226,3280
2486,4988.4807692307695,3282
2487,4997.417582417583,3283
2488,4995.770919067216,3284
2489,4999.724279835391,3285
2490,5005.806318681319,3287
2491,4999.786008230452,3288
2492,5007.046639231824,3289
2493,5010.399176954733,3290
2494,5016.680821917808,3291
2495,5012.160054719562,3292
2496,5009.095628415301,3294
2497,5003.2046384720325,3295
2498,5009.698910081744,3297
2499,5004.250340136055,3298
2500,5010.542119565217,3299
2501,5012.566576086957,3300
2502,5014.78125,3301
2503,5011.801899592944,3303
2504,5013.531886024423,3304
2505,5016.306648575305,3305
2506,5019.585365853659,3306
2507,5010.831978319783,3307
2508,5011.978349120433,3308
2509,5000.661246612466,3310
2510,5000.159891598916,3311
2511,4998.476319350473,3312
2512,4994.667117726658,3313
2513,4993.836486486486,3314
2514,4994.324324324324,3315
2515,4994.664864864865,3316
2516,4995.410256410257,3318
2517,4993.6599190283405,3319
2518,4990.0458221024255,3320
2519,4986.788409703504,3321
2520,4989.209959623149,3322
2521,4997.816958277254,3323
2522,5009.265141318977,3325
2523,5001.191117092867,3326
2524,5001.758064516129,3327
2525,5014.033602150537,3328
2526,5016.969086021505,3329
2527,5019.621476510067,3330
2528,5016.477852348993,3332
2529,5019.331543624161,3333
2530,5012.344966442953,3334
2531,5015.361930294906,3335
2532,5013.439678284182,3337
2533,5018.522088353414,3338
2534,5018.908969210174,3339
2535,5022.076203208556,3340
2536,5022.517379679144,3341
2537,5012.64705882353,3342
2538,5007.608811748999,3343
2539,5006.2687165775405,3345
2540,5012.129506008011,3346
2541,5010.363150867824,3347
2542,5010.161548731642,3348
2543,5013.526666666667,3349
2544,5020.8386666666665,3351
2545,5020.1973333333335,3352
2546,5024.531291611185,3353
2547,5024.728362183755,3354
2548,5019.287234042553,3355
2549,5017.771276595745,3357
2550,5016.445478723404,3358
2551,5018.225763612218,3359
2552,5020.747675962815,3360
2553,5013.638778220452,3361
2554,5012.610889774236,3362
2555,5003.470119521912,3363
2556,5009.067729083666,3364
2557,5008.273572377158,3366
2558,5018.094289508632,3367
2559,5009.248339973439,3368
2560,5006.969414893617,3371
2561,5008.897742363878,3372
2562,5012.426294820717,3373
2563,5011.41567065073,3375
2564,5009.001326259947,3376
2565,5003.094164456234,3377
2566,5005.068965517241,3378
2567,5002.814569536424,3379
2568,5008.042440318302,3381
2569,5006.767904509284,3382
2570,4999.793103448276,3383
2571,5005.700662251656,3384
2572,4997.815894039735,3385
2573,4996.890211640211,3387
2574,4995.52179656539,3388
2575,5004.89035667107,3389
2576,5007.581794195251,3390
2577,5014.502638522427,3391
2578,5018.546174142481,3393
2579,5007.703166226913,3394
2580,5012.532279314888,3395
2581,5003.758893280632,3396
2582,4991.505928853755,3397
2583,4986.993421052632,3398
2584,4994.348684210527,3399
2585,4991.502631578947,3401
2586,4990.078947368421,3402
2587,4991.23258869908,3403
2588,4989.645669291339,3404
2589,4983.933070866142,3405
2590,4988.631233595801,3407
2591,4992.399737876802,3408
2592,4992.721204188481,3409
2593,4992.440522875817,3410
2594,4998.906005221932,3411
2595,4997.241199478488,3413
2596,4997.302083333333,3414
2597,4998.403120936281,3415
2598,4998.212987012987,3417
2599,5001.365758754864,3422
2600,5006.0233160621765,3423
2601,5005.106080206986,3424
2602,4999.78165374677,3425
2603,5002.781935483871,3427
2604,5003.547680412371,3428
2605,5010.908505154639,3430
2606,5008.428571428572,3431
2607,5010.662805662806,3432
2608,5011.562982005142,3433
2609,5012.100128369705,3434
2610,5012.50641025641,3435
2611,5011.03457106274,3437
2612,5006.3452685422,3438
2613,5004.761174968072,3439
2614,4998.406887755102,3440
2615,4995.1579617834395,3441
2616,4991.717557251908,3442
2617,4997.858958068615,3443
2618,4996.572335025381,3445
2619,5001.847908745247,3446
2620,5008.7984790874525,3447
2621,5011.911392405063,3448
2622,5013.903797468354,3449
2623,5014.542351453856,3450
2624,5024.456384323641,3451
2625,5021.116161616162,3453
2626,5021.1828499369485,3454
2627,5018.2421185372,3455
2628,5015.915617128463,3456
2629,5013.693081761006,3457
2630,5011.636934673367,3458
2631,5016.375156838143,3460
2632,5017.659147869675,3461
2633,5012.9436795995,3462
2634,5011.88375,3463
2635,5017.742821473159,3464
2636,5019.810473815462,3465
2637,5012.411471321696,3466
2638,5011.65710723192,3468
2639,5015.807980049875,3469
2640,5021.13200498132,3470
2641,5017.4819427148195,3471
2642,5018.963885429639,3473
2643,5010.39601494396,3474
2644,5014.114427860696,3475
2645,5017.848447204969,3476
2646,5018.668322981366,3477
2647,5018.476426799008,3478
2648,5028.219602977668,3479
2649,5023.714640198511,3481
2650,5013.348635235732,3482
2651,5014.803970223325,3483
2652,5015.733581164808,3484
2653,5009.360594795539,3485
2654,5006.30198019802,3486
2655,5005.455445544554,3487
2656,5002.964108910891,3489
2657,5000.9307787391845,3490
2658,4998.982694684796,3491
2659,4999.964197530864,3492
2660,5000.906288532676,3493
2661,4995.157829839704,3495
2662,5002.2589395807645,3496
2663,5000.991379310345,3497
2664,5004.435424354244,3498
2665,5009.882063882063,3499
2666,5009.174447174447,3501
2667,5006.478527607362,3502
2668,5007.746012269939,3503
2669,5012.092137592138,3505
2670,5010.155828220859,3506
2671,5015.813725490196,3507
2672,5014.761029411765,3508
2673,5012.249079754602,3510
2674,5007.425766871165,3511
2675,5004.350920245399,3512
2676,5005.357843137255,3513
2677,5002.457668711657,3514
2678,5009.732515337423,3515
2679,5011.137423312884,3517
2680,5011.359509202454,3518
2681,5010.201226993865,3519
2682,5001.758282208589,3520
2683,5003.648648648648,3521
2684,5007.863803680982,3522
2685,5014.9299754299755,3524
2686,5011.525798525799,3525
2687,5016.80490797546,3526
2688,5020.088343558282,3527
2689,5021.323529411765,3528
2690,5026.007380073801,3530
2691,5022.21375921376,3531
2692,5027.814496314496,3532
2693,5033.080981595092,3533
2694,5043.309202453987,3534
2695,5048.101840490797,3536
2696,5051.099626400996,3545
2697,5058.07875,3550
2698,5058.0,3552
2699,5057.35043804756,3553
2700,5053.331242158093,3557
2701,5048.533249686324,3558
2702,5047.454203262233,3559
2703,5059.723618090452,3561
2704,5064.9673776662485,3561
2705,5073.356336260978,3562
2706,5072.7606516290725,3563
2707,5071.589486858573,3564
2708,5080.435544430538,3565
2709,5085.2075,3567
2710,5080.52684144819,3568
2711,5070.895131086142,3569
2712,5072.770287141074,3570
2713,5074.34495641345,3570
2714,5077.692019950125,3570
2715,5072.130597014925,3571
2716,5073.615671641791,3572
2717,5069.108208955224,3574
2718,5065.468905472637,3575
2719,5064.968944099379,3576
2720,5064.423602484472,3577
2721,5054.657960199005,3579
2722,5056.146948941469,3582
2723,5049.298879202989,3583
2724,5048.726027397261,3584
2725,5048.498756218905,3584
2726,5045.335403726708,3585
2727,5043.893167701864,3585
2728,5041.250620347395,3585
2729,5043.341191066997,3586
2730,5046.852722772277,3586
2731,5048.071871127633,3586
2732,5037.774752475248,3587
2733,5030.272277227723,3588
2734,5036.245049504951,3589
2735,5036.482673267326,3591
2736,5034.934405940594,3592
2737,5043.014869888476,3594
2738,5040.353159851301,3595
2739,5041.520446096654,3596
2740,5044.997524752475,3597
2741,5043.3935643564355,3598
2742,5040.783415841584,3599
2743,5044.433168316832,3600
2744,5036.862623762377,3601
2745,5035.4981458590855,3603
2746,5031.739184177997,3604
2747,5034.7061728395065,3606
2748,5036.897657213317,3607
2749,5046.64241676942,3608
2750,5046.035802469136,3610
2751,5048.207407407407,3611
2752,5048.078720787208,3611
2753,5047.21921182266,3611
2754,5049.891491985203,3612
2755,5044.652334152334,3612
2756,5052.035714285715,3615
2757,5054.4002463054185,3616
2758,5054.158671586716,3616
2759,5059.9375,3616
2760,5055.865030674847,3617
2761,5058.405405405405,3617
2762,5062.822521419828,3617
2763,5059.112607099143,3618
2764,5060.997552019584,3619
2765,5068.271725826194,3621
2766,5071.297429620563,3622
2767,5066.171149144254,3622
2768,5076.60880195599,3623
2769,5076.4706601467,3624
2770,5081.6418092909535,3625
2771,5083.392420537897,3627
2772,5079.997557997558,3627
2773,5076.39902676399,3628
2774,5070.58221680877,3628
2775,5074.5939024390245,3628
2776,5074.857317073171,3628
2777,5078.47201946472,3629
2778,5082.995133819952,3632
2779,5087.055893074119,3633
2780,5081.493317132442,3634
2781,5074.057108140948,3636
2782,5081.049817739976,3637
2783,5078.430133657351,3638
2784,5083.08394160584,3640
2785,5087.875912408759,3641
2786,5090.579586877278,3642
2787,5081.528554070474,3643
2788,5077.402187120291,3644
2789,5077.563106796117,3645
2790,5085.0764563106795,3646
2791,5083.71359223301,3647
2792,5084.178398058252,3649
2793,5090.766138855055,3653
2794,5093.779537149817,3654
2795,5088.257907542579,3655
2796,5087.18303030303,3655
2797,5086.01822600243,3655
2798,5089.864077669903,3656
2799,5086.095641646489,3656
2800,5089.452898550725,3656
2801,5089.759371221282,3657
2802,5088.75,3657
2803,5090.985524728589,3658
2804,5103.16425120773,3659
2805,5113.025362318841,3661
2806,5103.861111111111,3662
2807,5101.295536791315,3663
2808,5098.1325301204815,3663
2809,5091.089156626506,3664
2810,5095.862815884477,3664
2811,5103.742478941035,3665
2812,5097.344202898551,3672
2813,5100.507263922518,3672
2814,5098.692865779927,3673
2815,5104.348668280872,3675
2816,5106.044794188862,3676
2817,5110.535108958838,3677
2818,5112.1016949152545,3678
2819,5110.163636363636,3681
2820,5105.9139393939395,3682
2821,5105.678787878788,3683
2822,5099.142684401451,3684
2823,5097.100362756953,3684
2824,5102.292978208233,3684
2825,5102.425120772947,3685
2826,5097.709134615385,3685
2827,5096.38146811071,3685
2828,5100.966265060241,3685
2829,5105.370325693607,3685
2830,5094.131009615385,3686
2831,5090.568509615385,3687
2832,5087.849759615385,3688
2833,5086.334536702768,3690
2834,5084.1754807692305,3691
2835,5087.356971153846,3692
2836,5091.801682692308,3693
2837,5097.272836538462,3694
2838,5094.362545018007,3694
2839,5091.66506602641,3695
2840,5086.663069544365,3695
2841,5083.453237410072,3696
2842,5079.438848920863,3697
2843,5074.883832335329,3698
2844,5077.082634730539,3699
2845,5077.876646706587,3701
2846,5080.5911270983215,3702
2847,5080.068345323741,3703
2848,5071.5551558752995,3704
2849,5074.553956834532,3705
2850,5071.52278177458,3707
2851,5073.510791366906,3708
2852,5078.929256594724,3709
2853,5081.5911270983215,3710
2854,5076.386091127099,3711
2855,5079.257793764988,3713
2856,5077.318944844124,3714
2857,5068.724220623501,3715
2858,5064.148681055156,3716
2859,5062.166467065868,3717
2860,5067.2511961722485,3718
2861,5064.048984468339,3719
2862,5066.127837514934,3721
2863,5061.249701314217,3722
2864,5062.628434886499,3723
2865,5066.397849462365,3724
2866,5062.874551971327,3725
2867,5068.23031026253,3726
2868,5080.779783393502,3735
2869,5087.209386281588,3736
2870,5090.311672683514,3737
2871,5094.257521058965,3738
2872,5096.111778846154,3739
2873,5103.438701923077,3740
2874,5113.364182692308,3741
2875,5106.7776442307695,3742
2876,5099.548076923077,3743
2877,5097.345367027678,3745
2878,5105.914560770157,3746
2879,5103.677884615385,3747
2880,5104.052884615385,3748
2881,5099.645432692308,3749
2882,5097.5036057692305,3750
2883,5098.7463942307695,3751
2884,5104.051682692308,3753
2885,5101.296875,3754
2886,5107.419471153846,3755
2887,5113.3557692307695,3757
2888,5117.632972322503,3758
2889,5115.225030084236,3759
2890,5116.4488567990375,3761
2891,5117.025270758123,3762
2892,5117.157641395908,3763
2893,5117.027710843374,3765
2894,5120.487364620939,3766
2895,5111.145607701565,3767
2896,5108.306859205776,3768
2897,5109.3357400722025,3769
2898,5112.67027677497,3770
2899,5117.558363417569,3771
2900,5114.067469879518,3773
2901,5108.23706377858,3774
2902,5108.649819494585,3775
2903,5102.5204819277105,3777
2904,5093.8373493975905,3778
2905,5084.221686746988,3779
2906,5080.759326113117,3780
2907,5085.652226233454,3781
2908,5088.064981949458,3782
2909,5088.427196149218,3783
2910,5092.503008423586,3784
2911,5086.419277108434,3786
2912,5079.269879518072,3787
2913,5082.630434782609,3788
2914,5081.407004830918,3789
2915,5082.41425120773,3790
2916,5072.19806763285,3792
2917,5066.40892641737,3793
2918,5068.65421686747,3794
2919,5073.383874849579,3795
2920,5075.730445246691,3796
2921,5067.552346570397,3797
2922,5056.9493975903615,3799
2923,5056.861445783133,3800
2924,5066.7144578313255,3801
2925,5072.631768953069,3802
2926,5072.771359807461,3803
2927,5075.615384615385,3804
2928,5076.032530120482,3806
2929,5082.967469879518,3807
2930,5071.240963855422,3808
2931,5075.738868832732,3809
2932,5073.797590361446,3811
2933,5075.224096385542,3812
2934,5073.97469879518,3813
2935,5078.574698795181,3814
2936,5073.362650602409,3815
2937,5072.555956678701,3816
2938,5071.678313253012,3818
2939,5074.02530120482,3819
2940,5071.7746987951805,3820
2941,5077.989156626506,3821
2942,5071.778313253012,3823
2943,5079.610843373494,3824
2944,5073.278313253012,3825
2945,5065.767469879518,3826
2946,5074.359469240048,3827
2947,5063.457729468599,3830
2948,5064.902173913043,3831
2949,5065.905797101449,3832
2950,5066.742753623188,3833
2951,5061.493365500603,3834
2952,5051.94933655006,3835
2953,5048.401688781664,3836
2954,5039.351449275362,3838
2955,5045.13768115942,3839
2956,5041.950483091788,3840
2957,5044.597826086957,3841
2958,5049.717732207479,3842
2959,5049.581423401689,3844
2960,5045.674698795181,3845
2961,5045.332129963899,3846
2962,5042.427196149218,3847
2963,5046.262334536703,3848
2964,5045.810096153846,3849
2965,5044.2692307692305,3850
2966,5044.683513838749,3852
2967,5043.719614921781,3853
2968,5037.282791817088,3854
2969,5036.231046931408,3855
2970,5028.980722891566,3858
2971,5027.103739445115,3860
2972,5028.606755126659,3861
2973,5028.012062726176,3862
2974,5027.422891566265,3863
2975,5032.201204819277,3864
2976,5038.48313253012,3865
2977,5041.210843373494,3866
2978,5039.946924004825,3868
2979,5035.612048192771,3868
2980,5034.012048192771,3869
2981,5036.195180722892,3870
2982,5035.341756919374,3871
2983,5041.261131167268,3872
2984,5042.6216867469875,3874
2985,5033.696385542169,3875
2986,5038.2587244284,3876
2987,5046.036101083033,3877
2988,5044.089049338147,3878
2989,5038.259927797834,3879
2990,5037.432009626956,3880
2991,5033.385078219013,3882
2992,5039.338146811071,3883
2993,5045.317689530686,3884
2994,5044.348977135981,3885
2995,5048.249097472924,3886
2996,5045.405535499398,3887
2997,5042.0192307692305,3888
2998,5032.274038461538,3889
2999,5027.548736462094,3891
3000,5036.992718446602,3901
3001,5034.368932038835,3902
3002,5030.959951456311,3903
3003,5035.165048543689,3904
3004,5030.884568651276,3906
3005,5039.61482381531,3907
3006,5043.953883495145,3908
3007,5040.27427184466,3909
3008,5042.797330097087,3910
3009,5043.58859223301,3911
3010,5040.775485436893,3913
3011,5043.396844660194,3914
3012,5041.984223300971,3915
3013,5043.770631067961,3916
3014,5044.940533980583,3917
3015,5041.211165048544,3918
3016,5044.300970873786,3920
3017,5039.033980582524,3921
3018,5044.972087378641,3922
3019,5050.125,3923
3020,5051.16140776699,3924
3021,5044.481166464156,3926
3022,5044.186893203883,3927
3023,5046.934466019417,3928
3024,5051.1152912621355,3929
3025,5040.446472019465,3932
3026,5039.624087591241,3933
3027,5038.213851761847,3934
3028,5043.775212636695,3935
3029,5044.465370595382,3936
3030,5033.510328068044,3937
3031,5040.436739659367,3939
3032,5043.06204379562,3940
3033,5045.4209245742095,3941
3034,5045.176184690158,3942
3035,5046.976913730256,3943
3036,5042.396111786148,3944
3037,5045.85297691373,3945
3038,5047.675182481752,3947
3039,5046.184690157958,3948
3040,5036.268529769137,3949
3041,5034.709599027947,3950
3042,5030.497572815534,3951
3043,5025.706310679611,3953
3044,5027.844660194175,3954
3045,5028.85072815534,3955
3046,5024.329696969697,3956
3047,5029.087272727273,3957
3048,5038.478787878787,3958
3049,5028.449696969697,3959
3050,5034.078883495145,3961
3051,5028.815757575758,3962
3052,5022.665454545455,3963
3053,5023.664242424243,3964
3054,5026.488484848484,3965
3055,5022.1660606060605,3966
3056,5023.273939393939,3967
3057,5025.557575757576,3968
3058,5023.990314769976,3969
3059,5030.939393939394,3971
3060,5031.185454545454,3972
3061,5033.067878787879,3973
3062,5039.111515151515,3974
3063,5030.8836363636365,3975
3064,5041.629854368932,3977
3065,5044.218181818182,3978
3066,5038.910303030303,3979
3067,5036.353155339806,3981
3068,5029.063106796117,3982
3069,5031.811274509804,3993
3070,5023.0245398773,3995
3071,5030.269041769042,3997
3072,5031.314110429448,3998
3073,5035.728501228501,4000
3074,5039.189421894219,4002
3075,5040.341133004926,4004
3076,5035.154981549816,4005
3077,5038.480295566503,4007
3078,5042.956896551724,4008
3079,5044.724137931034,4009
3080,5044.200738916256,4010
3081,5046.114391143911,4011
3082,5055.448954489545,4012
3083,5052.239852398524,4013
3084,5049.190886699507,4015
3085,5053.689655172414,4016
3086,5046.0529556650245,4018
3087,5039.35960591133,4019
3088,5041.653940886699,4020
3089,5029.88029925187,4033
3090,5027.029925187033,4034
3091,5022.509363295881,4036
3092,5028.180798004987,4037
3093,5022.3142144638405,4038
3094,5019.243142144638,4039
3095,5022.5830212234705,4041
3096,5020.81897627965,4042
3097,5028.142322097378,4043
3098,5027.8665835411475,4044
3099,5036.960099750623,4045
3100,5030.627182044887,4046
3101,5023.132334581773,4048
3102,5020.41822721598,4049
3103,5027.63670411985,4050
3104,5019.324594257178,4051
3105,5015.490024937656,4052
3106,5014.245635910224,4053
3107,5021.06608478803,4054
3108,5019.313358302123,4056
3109,5013.74531835206,4057
3110,5014.824189526184,4058
3111,5009.759351620947,4059
3112,5006.153366583541,4060
3113,5000.519950124688,4062
3114,5001.897882938979,4063
3115,5001.246575342466,4064
3116,5000.458281444583,4065
3117,4993.632627646326,4066
3118,4987.168119551681,4067
3119,4988.0335820895525,4069
3120,4988.252801992528,4070
3121,4986.102117061021,4071
3122,4986.168119551681,4072
3123,4983.349937733499,4073
3124,4982.754669987547,4074
3125,4977.104477611941,4075
3126,4986.877652933833,4081
3127,4983.607008760951,4083
3128,4988.725907384231,4084
3129,4994.481203007519,4086
3130,5000.4555694618275,4087
3131,5003.607008760951,4088
3132,4995.974937343359,4090
3133,4985.665413533835,4091
3134,4991.4686716791975,4092
3135,4989.881101376721,4093
3136,4994.20125,4095
3137,4999.233458177278,4096
3138,4993.609725685786,4097
3139,4999.402241594023,4098
3140,5003.797263681592,4100
3141,5009.550310559006,4100
3142,5012.0074534161495,4102
3143,5015.4466501240695,4103
3144,5019.045905707196,4104
3145,5012.872208436725,4105
3146,5003.255583126551,4106
3147,4995.333746898263,4107
3148,4995.863523573201,4109
3149,5001.158808933003,4110
3150,5003.632754342431,4111
3151,5000.453416149068,4113
3152,4997.058312655086,4114
3153,4991.505590062112,4116
3154,4989.698136645963,4117
3155,4995.467080745341,4118
3156,4997.772670807453,4119
3157,4993.695652173913,4121
3158,4999.371428571429,4122
3159,5004.155279503106,4124
3160,5003.481343283582,4125
3161,5006.592039800995,4126
3162,5004.260869565217,4127
3163,5015.62935323383,4129
3164,5015.1592039801,4130
3165,5013.396766169154,4131
3166,5015.705223880597,4132
3167,5016.055970149254,4134
3168,5009.142144638404,4137
3169,5008.136079900125,4139
3170,4999.9463171036205,4141
3171,5005.259073842303,4144
3172,5010.270676691729,4146
3173,5015.046424090338,4149
3174,5013.925972396487,4151
3175,5010.401505646173,4151
3176,5007.92973651192,4153
3177,5008.801507537689,4155
3178,5005.6163522012575,4157
3179,5013.900628930817,4158
3180,5002.8792452830185,4160
3181,5003.62641509434,4161
3182,5006.406289308176,4162
3183,5011.093081761006,4163
3184,5004.0427672955975,4164
3185,5012.454088050315,4166
3186,5013.815094339622,4167
3187,5016.022641509434,4168
3188,5015.823899371069,4169
3189,5019.164779874214,4170
3190,5021.581132075472,4171
3191,5014.51637279597,4173
3192,5012.177358490566,4174
3193,5005.8,4175
3194,5004.499371069182,4176
3195,4998.17358490566,4177
3196,5001.647798742139,4178
3197,4996.417085427136,4179
3198,4999.582389937107,4181
3199,4996.89824120603,4182
3200,4991.243412797992,4183
3201,4992.829573934837,4184
3202,4990.328732747805,4186
3203,4995.319949811794,4187
3204,4989.284818067754,4188
3205,4996.843161856964,4189
3206,4994.245922208281,4190
3207,4988.961104140527,4192
3208,4979.476787954831,4193
3209,4981.852830188679,4197
3210,4965.095717884131,4199
3211,4966.235516372796,4200
3212,4965.515113350126,4201
3213,4958.651133501259,4202
3214,4970.0025220680955,4204
3215,4963.784634760706,4205
3216,4961.722921914357,4206
3217,4961.9546599496225,4207
3218,4961.250629722922,4208
3219,4960.4596977329975,4210
3220,4961.27959697733,4211
3221,4968.2959697732995,4212
3222,4974.551637279597,4213
3223,4979.159090909091,4215
3224,4979.82196969697,4216
3225,4980.420454545455,4217
3226,4975.606060606061,4218
